file_path,match_count
"out/2024/2024-695560_20251119_225234.json",3
"out/2024/2024-695556_20251119_225128.json",6
"out/2024/2024-691253_20251119_120807.json",6
"out/2024/2024-696122_20251120_003220.json",2
"out/2024/2024-690266_20251119_093725.json",3
"out/2024/2024-690957_20251119_113255.json",3
"out/2024/2024-695840_20251119_235053.json",3
"out/2024/2024-688949_20251119_055558.json",3
"out/2024/2024-697667_20251120_044844.json",6
"out/2024/2024-689239_20251119_064310.json",3
"out/2024/2024-697301_20251120_032938.json",2
"out/2024/2024-695185_20251119_215729.json",2
"out/2024/2024-690807_20251119_110625.json",3
"out/2024/2024-690219_20251119_092525.json",2
"out/2024/2024-690437_20251119_100800.json",3
"out/2024/2024-689444_20251119_073034.json",3
"out/2024/2024-692500_20251119_150534.json",2
"out/2024/2024-692341_20251119_144539.json",6
"out/2024/2024-697141_20251120_025817.json",3
"out/2024/2024-697611_20251120_044027.json",3
"out/2024/2024-695786_20251119_233918.json",2
"out/2024/2024-689324_20251119_070047.json",3
"out/2024/2024-690636_20251119_104305.json",3
"out/2024/2024-697146_20251120_025851.json",3
"out/2024/2024-688824_20251119_052255.json",3
"out/2024/2024-690770_20251119_110136.json",3
"out/2024/2024-695766_20251119_233609.json",3
"out/2024/2024-696479_20251120_012457.json",2
"out/2024/2024-689065_20251119_061618.json",6
"out/2024/2024-690795_20251119_110316.json",3
"out/2024/2024-688663_20251119_044559.json",6
"out/2024/2024-696483_20251120_012344.json",3
"out/2024/2024-688647_20251119_044306.json",3
"out/2024/2024-692440_20251119_145941.json",3
"out/2024/2024-688723_20251119_045731.json",6
"out/2024/2024-693949_20251119_182628.json",3
"out/2024/2024-688633_20251119_043811.json",3
"out/2024/2024-692515_20251119_151139.json",3
"out/2024/2024-689092_20251119_061953.json",3
"out/2024/2024-695743_20251119_233301.json",3
"out/2024/2024-689323_20251119_070032.json",3
"out/2024/2024-697458_20251120_040043.json",3
"out/2024/2024-697421_20251120_035003.json",3
"out/2024/2024-694578_20251119_201131.json",2
"out/2024/2024-689998_20251119_083148.json",2
"out/2024/2024-692531_20251119_151702.json",2
"out/2024/2024-688866_20251119_053445.json",4
"out/2024/2024-690306_20251119_094444.json",2
"out/2024/2024-690027_20251119_084505.json",3
"out/2024/2024-694689_20251119_203315.json",3
"out/2024/2024-697679_20251120_044921.json",3
"out/2024/2024-688129_20251119_031058.json",2
"out/2024/2024-696395_20251120_010829.json",4
"out/2024/2024-690619_20251119_104032.json",3
"out/2024/2024-689341_20251119_070722.json",3
"out/2024/2024-695897_20251120_000026.json",3
"out/2024/2024-692484_20251119_150407.json",3
"out/2024/2024-694986_20251119_212525.json",3
"out/2024/2024-695661_20251119_231521.json",6
"out/2024/2024-690864_20251119_111307.json",5
"out/2024/2024-689705_20251119_075939.json",3
"out/2024/2024-690297_20251119_094401.json",3
"out/2024/2024-695383_20251119_222201.json",2
"out/2024/2024-691568_20251119_124430.json",3
"out/2024/2024-688618_20251119_043852.json",3
"out/2024/2024-690583_20251119_103228.json",3
"out/2024/2024-697534_20251120_041646.json",3
"out/2024/2024-696691_20251120_015009.json",3
"out/2024/2024-695758_20251119_233342.json",3
"out/2024/2024-688355_20251119_035257.json",2
"out/2024/2024-697071_20251120_023814.json",2
"out/2024/2024-688834_20251119_052555.json",3
"out/2024/2024-690705_20251119_105302.json",3
"out/2024/2024-690548_20251119_102921.json",3
"out/2024/2024-695567_20251119_225604.json",3
"out/2024/2024-688631_20251119_043824.json",3
"out/2024/2024-687985_20251119_025048.json",2
"out/2024/2024-692309_20251119_144008.json",6
"out/2024/2024-692251_20251119_143311.json",3
"out/2024/2024-688776_20251119_051247.json",2
"out/2024/2024-688677_20251119_044650.json",6
"out/2024/2024-695627_20251119_230814.json",3
"out/2024/2024-690070_20251119_084822.json",3
"out/2024/2024-694425_20251119_194600.json",2
"out/2024/2024-689110_20251119_062746.json",3
"out/2024/2024-696766_20251120_020159.json",3
"out/2024/2024-689980_20251119_082443.json",3
"out/2024/2024-691095_20251119_115135.json",2
"out/2024/2024-695775_20251119_233922.json",3
"out/2024/2024-688314_20251119_034632.json",4
"out/jasmine_jackson_lio_amend_cases.csv",4
"out/jasmine_jackson_prosecutor_hearing_issues.csv",1
"out/all_cuyahoga_eval_charge_mismatch_fuzzy_v2.csv",146
"out/2025/2025-700493_20251120_143659.json",3
"out/2025/2025-702259_20251121_000131.json",2
"out/2025/2025-700635_20251120_151048.json",3
"out/2025/2025-704053_20251121_052637.json",2
"out/2025/2025-702206_20251120_235522.json",3
"out/2025/2025-702150_20251120_234150.json",2
"out/2025/2025-700190_20251120_133419.json",2
"out/2025/2025-699478_20251120_105420.json",6
"out/2025/2025-703257_20251112_075847.json",1
"out/2025/2025-703256_20251112_075846.json",2
"out/2025/2025-704522_20251121_071040.json",3
"out/2025/2025-704932_20251121_084932.json",3
"out/2025/2025-704437_20251121_064954.json",3
"out/2025/2025-698784_20251120_081327.json",3
"out/2025/2025-700669_20251120_152654.json",3
"out/2025/2025-702704_20251121_011716.json",2
"out/2025/2025-702479_20251121_003538.json",2
"out/2025/2025-705201_20251121_094621.json",2
"out/2025/2025-702664_20251121_011138.json",3
"out/2025/2025-702104_20251120_232722.json",3
"out/2025/2025-698724_20251120_080522.json",3
"out/2025/2025-702039_20251120_231338.json",3
"out/2025/2025-703487_20251121_033358.json",2
"out/2025/2025-699523_20251120_110402.json",3
"out/2025/2025-702707_20251121_011911.json",2
"out/2025/2025-700210_20251120_133654.json",3
"out/2025/2025-698910_20251120_085224.json",2
"out/2025/2025-699853_20251120_122355.json",2
"out/2025/2025-699000_20251120_091657.json",2
"out/2025/2025-705752_20251121_115815.json",2
"out/2025/2025-704549_20251121_071741.json",3
"out/2025/2025-701143_20251120_170528.json",3
"out/2025/2025-704210_20251121_060203.json",3
"out/2025/2025-702422_20251121_002043.json",3
"out/2025/2025-704312_20251121_062630.json",3
"out/2025/2025-701638_20251120_212144.json",3
"out/2025/2025-705738_20251121_115332.json",3
"out/2025/2025-699909_20251120_123749.json",2
"out/2025/2025-705692_20251121_114220.json",3
"out/2025/2025-702912_20251121_015645.json",3
"out/2025/2025-701393_20251120_202623.json",3
"out/2025/2025-699741_20251120_115207.json",3
"out/2025/2025-700347_20251120_140106.json",3
"out/2025/2025-702465_20251121_002554.json",3
"out/2025/2025-704021_20251121_052133.json",3
"out/2025/2025-705762_20251121_115630.json",1
"out/2025/2025-703844_20251121_044555.json",9
"out/2025/2025-704174_20251121_055423.json",2
"out/2025/2025-706269_20251121_134640.json",3
"out/2025/2025-702947_20251121_020314.json",4
"out/2025/2025-704625_20251121_074022.json",2
"out/2025/2025-706089_20251121_130808.json",1
"out/2025/2025-702253_20251121_000128.json",3
"out/2025/2025-704731_20251121_080104.json",3
"out/2025/2025-700298_20251120_135019.json",3
"out/2025/2025-705426_20251121_103823.json",2
"out/2025/2025-700758_20251120_154204.json",3
"out/2025/2025-698838_20251120_082909.json",3
"out/2025/2025-702870_20251121_014406.json",3
"out/2025/2025-703260_20251112_075935.json",1
"out/2025/2025-702088_20251120_232726.json",3
"out/2025/2025-701145_20251120_170522.json",3
"out/2025/2025-701922_20251120_224609.json",2
"out/2025/2025-702776_20251112_074120.json",1
"out/2025/2025-702934_20251121_020226.json",3
"out/2025/2025-705221_20251121_095105.json",2
"out/2025/2025-698424_20251120_070406.json",6
"out/2025/2025-699859_20251120_122639.json",3
"out/2025/2025-701627_20251120_211741.json",2
"out/2025/2025-705601_20251121_111742.json",3
"out/2025/2025-702654_20251121_010707.json",3
"out/2025/2025-705204_20251121_095050.json",1
"out/2025/2025-704758_20251121_081029.json",3
"out/2025/2025-705562_20251112_101159.json",2
"out/2025/2025-705677_20251121_113911.json",3
"out/2025/2025-700778_20251120_154409.json",6
"out/2025/2025-704066_20251121_052834.json",3
"out/2025/2025-701744_20251120_215456.json",2
"out/2025/2025-704537_20251121_071739.json",2
"out/2025/2025-700753_20251120_154230.json",3
"out/2025/2025-701782_20251120_220343.json",2
"out/2025/2025-699860_20251120_122837.json",3
"out/2025/2025-698404_20251120_065604.json",3
"out/2025/2025-705100_20251121_093214.json",3
"out/2025/2025-700547_20251120_144710.json",3
"out/2025/2025-700607_20251120_150442.json",3
"out/2025/2025-698768_20251120_081228.json",3
"out/2025/2025-706257_20251121_134220.json",3
"out/2025/2025-704433_20251121_065033.json",3
"out/2025/2025-700909_20251120_161335.json",3
"out/2025/2025-702984_20251121_021411.json",3
"out/2025/2025-706290_20251121_134915.json",2
"out/2025/2025-698802_20251120_081945.json",6
"out/2025/2025-705873_20251121_122949.json",3
"out/2025/2025-701129_20251120_170407.json",2
"out/2025/2025-699828_20251120_121922.json",3
"out/2025/2025-700444_20251120_142504.json",3
"out/2025/2025-698600_20251120_073725.json",3
"out/2025/2025-700927_20251120_161743.json",2
"out/2025/2025-705588_20251121_111752.json",3
"out/2025/2025-698437_20251120_071009.json",3
"out/2025/2025-705657_20251121_113442.json",3
"out/2025/2025-705320_20251112_095619.json",1
"out/2025/2025-701106_20251120_165500.json",2
"out/2025/2025-698660_20251120_074801.json",2
"out/2025/2025-704445_20251121_064850.json",2
"out/2025/2025-700638_20251120_151149.json",3
"out/2025/2025-704988_20251121_090428.json",2
"out/2025/2025-700303_20251120_135644.json",3
"out/2025/2025-699421_20251120_104405.json",2
"out/2025/2025-703144_20251121_022905.json",4
"out/2025/2025-704611_20251121_073942.json",2
"out/2025/2025-698483_20251120_071657.json",3
"out/2025/2025-701464_20251120_203937.json",2
"out/2025/2025-699052_20251120_093100.json",3
"out/2025/2025-702084_20251120_232532.json",3
"out/2025/2025-705730_20251121_114924.json",3
"out/2025/2025-703506_20251121_033944.json",2
"out/2025/2025-705065_20251121_092015.json",3
"out/2025/2025-698562_20251120_072934.json",3
"out/2025/2025-701989_20251120_230758.json",3
"out/2025/2025-702355_20251121_001340.json",2
"out/2025/2025-698474_20251120_071655.json",3
"out/2025/2025-699112_20251120_094000.json",3
"out/2025/2025-704009_20251121_051938.json",3
"out/2025/2025-698729_20251120_080602.json",3
"out/2025/2025-700261_20251120_134730.json",2
"out/2025/2025-702157_20251120_234142.json",2
"out/2025/2025-700426_20251120_142057.json",2
"out/2025/2025-705356_20251121_102548.json",3
"out/2025/2025-698529_20251120_072415.json",3
"out/2025/2025-699394_20251120_103514.json",3
"out/2025/2025-704606_20251121_073453.json",2
"out/2025/2025-704057_20251121_052847.json",3
"out/2025/2025-705643_20251121_113149.json",2
"out/2025/2025-703059_20251112_075115.json",1
"out/2025/2025-700627_20251120_151042.json",3
"out/2025/2025-704370_20251112_084513.json",1
"out/2025/2025-701116_20251120_165607.json",3
"out/2025/2025-699576_20251120_111507.json",3
"out/2025/2025-700699_20251120_153346.json",6
"out/2025/2025-699827_20251120_121849.json",3
"out/2025/2025-701232_20251120_200214.json",2
"out/2025/2025-703497_20251121_033500.json",3
"out/2025/2025-700374_20251120_140918.json",2
"out/2025/2025-703540_20251121_034618.json",2
"out/2025/2025-704963_20251121_085707.json",3
"out/2025/2025-698468_20251120_071457.json",3
"out/2025/2025-698295_20251120_062519.json",2
"out/2025/2025-704678_20251121_074731.json",3
"out/2025/2025-699999_20251120_125944.json",3
"out/2025/2025-699538_20251120_110756.json",3
"out/2025/2025-702291_20251121_000516.json",3
"out/2025/2025-706174_20251121_132942.json",2
"out/2025/2025-705278_20251121_100640.json",3
"out/2025/2025-703046_20251112_075021.json",1
"out/2025/2025-701853_20251120_223103.json",3
"out/2025/2025-704163_20251121_054806.json",3
"out/2025/2025-704980_20251121_090418.json",3
"out/2025/2025-700887_20251120_160830.json",2
"out/2025/2025-705193_20251121_094711.json",1
"out/2025/2025-703068_20251112_075207.json",1
"out/2025/2025-698606_20251120_073616.json",3
"out/2025/2025-704689_20251121_074950.json",2
"out/2025/2025-705984_20251112_104330.json",1
"out/2025/2025-698588_20251120_073640.json",3
"out/2025/2025-703867_20251121_045300.json",3
"out/2025/2025-701984_20251120_230409.json",2
"out/2025/2025-700106_20251120_131347.json",2
"out/2025/2025-701473_20251120_203952.json",3
"out/2025/2025-701447_20251120_203524.json",3
"out/2025/2025-698767_20251120_081243.json",6
"out/2025/2025-698688_20251120_075624.json",3
"out/2025/2025-700151_20251120_132731.json",2
"out/2025/2025-698352_20251120_064642.json",2
"out/2025/2025-701879_20251120_223644.json",2
"out/2025/2025-700889_20251120_160829.json",2
"out/2025/2025-705347_20251121_102342.json",3
"out/2025/2025-706794_20251121_153122.json",1
"out/2025/2025-704257_20251121_060906.json",3
"out/2025/2025-704699_20251121_075234.json",1
"out/2025/2025-699058_20251120_093100.json",3
"out/2025/2025-705676_20251121_113757.json",3
"out/2025/2025-700387_20251120_141445.json",3
"out/2025/2025-704635_20251121_074232.json",3
"out/2025/2025-705333_20251112_095639.json",1
"out/2025/2025-700521_20251120_144247.json",2
"out/2025/2025-703702_20251121_041640.json",3
"out/2025/2025-702681_20251121_011414.json",3
"out/2025/2025-702205_20251112_072240.json",1
"out/2025/2025-700819_20251120_155309.json",3
"out/2025/2025-703527_20251121_034231.json",3
"out/2025/2025-703892_20251121_045652.json",3
"out/2025/2025-706460_20251209_062624.json",2
"out/2025/2025-701484_20251120_204227.json",2
"out/2025/2025-700910_20251120_161335.json",3
"out/2025/2025-704176_20251121_055357.json",3
"out/2025/2025-700893_20251120_160757.json",3
"out/2025/2025-700536_20251120_144707.json",3
"out/2025/2025-700253_20251120_134446.json",3
"out/2025/2025-704034_20251121_052417.json",3
"out/2025/2025-701702_20251120_214423.json",3
"out/2025/2025-700544_20251120_144601.json",2
"out/2025/2025-699048_20251120_093112.json",2
"out/2025/2025-700609_20251120_150108.json",3
"out/2025/2025-702992_20251121_021409.json",3
"out/2025/2025-701673_20251120_213952.json",3
"out/2025/2025-700905_20251120_161117.json",2
"out/2025/2025-698663_20251120_075137.json",6
"out/2025/2025-698673_20251120_075611.json",3
"out/2025/2025-704323_20251121_062630.json",3
"out/2025/2025-698602_20251120_073535.json",3
"out/2025/2025-704309_20251121_062408.json",3
"out/2025/2025-701945_20251120_225130.json",3
"out/2025/2025-701620_20251120_211544.json",3
"out/2025/2025-705938_20251121_124027.json",2
"out/2025/2025-704120_20251121_054020.json",3
"out/2025/2025-701878_20251120_223351.json",3
"out/2025/2025-701687_20251120_213931.json",3
"out/2025/2025-705771_20251121_115851.json",3
"out/2025/2025-701817_20251120_221445.json",3
"out/2025/2025-698278_20251120_062303.json",3
"out/2025/2025-702135_20251120_233609.json",3
"out/2025/2025-702560_20251121_004724.json",11
"out/2025/2025-704011_20251121_051812.json",4
"out/2025/2025-700090_20251120_131314.json",2
"out/2025/2025-702078_20251120_232558.json",2
"out/2025/2025-706959_20251121_161254.json",2
"out/2025/2025-703806_20251121_043851.json",3
"out/2025/2025-700130_20251120_131618.json",6
"out/2025/2025-703245_20251112_075825.json",1
"out/2025/2025-699994_20251120_125641.json",3
"out/2025/2025-698434_20251120_071024.json",3
"out/2025/2025-699667_20251120_113258.json",3
"out/2025/2025-703901_20251121_045755.json",2
"out/2025/2025-706151_20251121_132315.json",3
"out/2025/2025-700892_20251120_160741.json",2
"out/2025/2025-699947_20251120_124343.json",3
"out/2025/2025-699560_20251120_111246.json",3
"out/2025/2025-706212_20251121_133725.json",2
"out/2025/2025-700532_20251120_144559.json",2
"out/2025/2025-705177_20251121_094329.json",3
"out/2025/2025-698566_20251120_072740.json",6
"out/2025/2025-704462_20251121_065533.json",3
"out/2025/2025-704056_20251121_052913.json",3
