category,case_number
VIOLENT,CR-23-681350-A
VIOLENT,CR-23-681353-A
VIOLENT,CR-23-681357-A
VIOLENT,CR-23-681359-A
VIOLENT,CR-23-681361-A
VIOLENT,CR-23-681364-A
VIOLENT,CR-23-681366-A
VIOLENT,CR-23-681370-A
VIOLENT,CR-23-681374-A
VIOLENT,CR-23-681377-A
VIOLENT,CR-23-681378-A
VIOLENT,CR-23-681379-A
VIOLENT,CR-23-681382-A
VIOLENT,CR-23-681396-A
VIOLENT,CR-23-681400-A
VIOLENT,CR-23-681416-A
VIOLENT,CR-23-681419-A
VIOLENT,CR-23-681421-A
VIOLENT,CR-23-681422-A
VIOLENT,CR-23-681423-A
VIOLENT,CR-23-681439-A
VIOLENT,CR-23-681446-A
VIOLENT,CR-23-681448-A
VIOLENT,CR-23-681455-A
VIOLENT,CR-23-681456-A
VIOLENT,CR-23-681465-A
VIOLENT,CR-23-681466-A
VIOLENT,CR-23-681467-A
VIOLENT,CR-23-681470-A
VIOLENT,CR-23-681472-A
VIOLENT,CR-23-681475-A
VIOLENT,CR-23-681478-A
VIOLENT,CR-23-681492-A
VIOLENT,CR-23-681497-A
VIOLENT,CR-23-681501-A
VIOLENT,CR-23-681502-A
VIOLENT,CR-23-681508-A
VIOLENT,CR-23-681521-A
VIOLENT,CR-23-681524-A
VIOLENT,CR-23-681527-A
VIOLENT,CR-23-681535-A
VIOLENT,CR-23-681555-A
VIOLENT,CR-23-681566-A
VIOLENT,CR-23-681567-A
VIOLENT,CR-23-681570-A
VIOLENT,CR-23-681582-A
VIOLENT,CR-23-681584-A
VIOLENT,CR-23-681589-A
VIOLENT,CR-23-681594-A
VIOLENT,CR-23-681595-A
VIOLENT,CR-23-681597-A
VIOLENT,CR-23-681605-A
VIOLENT,CR-23-681608-A
VIOLENT,CR-23-681623-A
VIOLENT,CR-23-681627-A
VIOLENT,CR-23-681628-A
VIOLENT,CR-23-681638-A
VIOLENT,CR-23-681645-A
VIOLENT,CR-23-681654-A
VIOLENT,CR-23-681655-A
VIOLENT,CR-23-681665-A
VIOLENT,CR-23-681668-A
VIOLENT,CR-23-681669-A
VIOLENT,CR-23-681675-A
VIOLENT,CR-23-681682-A
VIOLENT,CR-23-681684-A
VIOLENT,CR-23-681686-A
VIOLENT,CR-23-681691-A
VIOLENT,CR-23-681693-A
VIOLENT,CR-23-681694-A
VIOLENT,CR-23-681695-A
VIOLENT,CR-23-681696-A
VIOLENT,CR-23-681700-A
VIOLENT,CR-23-681703-A
VIOLENT,CR-23-681704-A
VIOLENT,CR-23-681710-A
VIOLENT,CR-23-681715-A
VIOLENT,CR-23-681720-A
VIOLENT,CR-23-681722-A
VIOLENT,CR-23-681723-A
VIOLENT,CR-23-681725-A
VIOLENT,CR-23-681727-A
VIOLENT,CR-23-681728-A
VIOLENT,CR-23-681731-A
VIOLENT,CR-23-681732-A
VIOLENT,CR-23-681740-A
VIOLENT,CR-23-681743-A
VIOLENT,CR-23-681758-A
VIOLENT,CR-23-681763-A
VIOLENT,CR-23-681765-A
VIOLENT,CR-23-681772-A
VIOLENT,CR-23-681774-A
VIOLENT,CR-23-681780-A
VIOLENT,CR-23-681786-A
VIOLENT,CR-23-681791-A
VIOLENT,CR-23-681793-A
VIOLENT,CR-23-681796-A
VIOLENT,CR-23-681801-A
VIOLENT,CR-23-681805-A
VIOLENT,CR-23-681809-A
VIOLENT,CR-23-681812-A
VIOLENT,CR-23-681820-A
VIOLENT,CR-23-681847-A
VIOLENT,CR-23-681850-A
VIOLENT,CR-23-681851-A
VIOLENT,CR-23-681853-A
VIOLENT,CR-23-681854-A
VIOLENT,CR-23-681857-A
VIOLENT,CR-23-681861-A
VIOLENT,CR-23-681864-A
VIOLENT,CR-23-681866-A
VIOLENT,CR-23-681868-A
VIOLENT,CR-23-681878-A
VIOLENT,CR-23-681882-A
VIOLENT,CR-23-681883-A
VIOLENT,CR-23-681884-A
VIOLENT,CR-23-681885-A
VIOLENT,CR-23-681889-A
VIOLENT,CR-23-681892-A
VIOLENT,CR-23-681897-A
VIOLENT,CR-23-681905-A
VIOLENT,CR-23-681906-A
VIOLENT,CR-23-681907-A
VIOLENT,CR-23-681908-A
VIOLENT,CR-23-681909-A
VIOLENT,CR-23-681912-A
VIOLENT,CR-23-681914-A
VIOLENT,CR-23-681921-A
VIOLENT,CR-23-681928-A
VIOLENT,CR-23-681930-A
VIOLENT,CR-23-681931-A
VIOLENT,CR-23-681937-A
VIOLENT,CR-23-681945-A
VIOLENT,CR-23-681946-A
VIOLENT,CR-23-681947-A
VIOLENT,CR-23-681948-A
VIOLENT,CR-23-681955-A
VIOLENT,CR-23-681957-A
VIOLENT,CR-23-681961-A
VIOLENT,CR-23-681962-A
VIOLENT,CR-23-681968-A
VIOLENT,CR-23-681970-A
VIOLENT,CR-23-681972-A
VIOLENT,CR-23-681982-A
VIOLENT,CR-23-681986-A
VIOLENT,CR-23-682004-A
VIOLENT,CR-23-682007-A
VIOLENT,CR-23-682013-A
VIOLENT,CR-23-682016-A
VIOLENT,CR-23-682023-A
VIOLENT,CR-23-682025-A
VIOLENT,CR-23-682026-A
VIOLENT,CR-23-682027-A
VIOLENT,CR-23-682031-A
VIOLENT,CR-23-682050-A
VIOLENT,CR-23-682059-A
VIOLENT,CR-23-682067-A
VIOLENT,CR-23-682069-A
VIOLENT,CR-23-682096-A
VIOLENT,CR-23-682100-A
VIOLENT,CR-23-682102-A
VIOLENT,CR-23-682110-A
VIOLENT,CR-23-682111-A
VIOLENT,CR-23-682112-A
VIOLENT,CR-23-682117-A
VIOLENT,CR-23-682119-A
VIOLENT,CR-23-682120-A
VIOLENT,CR-23-682122-A
VIOLENT,CR-23-682123-A
VIOLENT,CR-23-682124-A
VIOLENT,CR-23-682126-A
VIOLENT,CR-23-682128-A
VIOLENT,CR-23-682130-A
VIOLENT,CR-23-682133-A
VIOLENT,CR-23-682137-A
VIOLENT,CR-23-682138-A
VIOLENT,CR-23-682146-A
VIOLENT,CR-23-682151-A
VIOLENT,CR-23-682154-A
VIOLENT,CR-23-682183-A
VIOLENT,CR-23-682187-A
VIOLENT,CR-23-682189-A
VIOLENT,CR-23-682191-A
VIOLENT,CR-23-682194-A
VIOLENT,CR-23-682195-A
VIOLENT,CR-23-682198-A
VIOLENT,CR-23-682211-A
VIOLENT,CR-23-682213-A
VIOLENT,CR-23-682214-A
VIOLENT,CR-23-682215-A
VIOLENT,CR-23-682216-A
VIOLENT,CR-23-682237-A
VIOLENT,CR-23-682242-A
VIOLENT,CR-23-682247-A
VIOLENT,CR-23-682249-A
VIOLENT,CR-23-682250-A
VIOLENT,CR-23-682253-A
VIOLENT,CR-23-682255-A
VIOLENT,CR-23-682262-A
VIOLENT,CR-23-682274-A
VIOLENT,CR-23-682280-A
VIOLENT,CR-23-682282-A
VIOLENT,CR-23-682284-A
VIOLENT,CR-23-682286-A
VIOLENT,CR-23-682287-A
VIOLENT,CR-23-682306-A
VIOLENT,CR-23-682314-A
VIOLENT,CR-23-682317-A
VIOLENT,CR-23-682327-A
VIOLENT,CR-23-682329-A
VIOLENT,CR-23-682332-A
VIOLENT,CR-23-682334-A
VIOLENT,CR-23-682335-A
VIOLENT,CR-23-682336-A
VIOLENT,CR-23-682355-A
VIOLENT,CR-23-682358-A
VIOLENT,CR-23-682363-A
VIOLENT,CR-23-682371-A
VIOLENT,CR-23-682381-A
VIOLENT,CR-23-682386-A
VIOLENT,CR-23-682387-A
VIOLENT,CR-23-682394-A
VIOLENT,CR-23-682401-A
VIOLENT,CR-23-682404-A
VIOLENT,CR-23-682413-A
VIOLENT,CR-23-682415-A
VIOLENT,CR-23-682433-A
VIOLENT,CR-23-682434-A
VIOLENT,CR-23-682437-A
VIOLENT,CR-23-682438-A
VIOLENT,CR-23-682441-A
VIOLENT,CR-23-682466-A
VIOLENT,CR-23-682475-A
VIOLENT,CR-23-682491-A
VIOLENT,CR-23-682498-A
VIOLENT,CR-23-682499-A
VIOLENT,CR-23-682508-A
VIOLENT,CR-23-682518-A
VIOLENT,CR-23-682526-A
VIOLENT,CR-23-682533-A
VIOLENT,CR-23-682534-A
VIOLENT,CR-23-682540-A
VIOLENT,CR-23-682548-A
VIOLENT,CR-23-682552-A
VIOLENT,CR-23-682553-A
VIOLENT,CR-23-682558-A
VIOLENT,CR-23-682560-A
VIOLENT,CR-23-682564-A
VIOLENT,CR-23-682565-A
VIOLENT,CR-23-682567-A
VIOLENT,CR-23-682569-A
VIOLENT,CR-23-682589-A
VIOLENT,CR-23-682594-A
VIOLENT,CR-23-682599-A
VIOLENT,CR-23-682602-A
VIOLENT,CR-23-682603-A
VIOLENT,CR-23-682612-A
VIOLENT,CR-23-682644-A
VIOLENT,CR-23-682651-A
VIOLENT,CR-23-682657-A
VIOLENT,CR-23-682664-A
VIOLENT,CR-23-682665-A
VIOLENT,CR-23-682671-A
VIOLENT,CR-23-682672-A
VIOLENT,CR-23-682676-A
VIOLENT,CR-23-682677-A
VIOLENT,CR-23-682680-A
VIOLENT,CR-23-682681-A
VIOLENT,CR-23-682689-A
VIOLENT,CR-23-682690-A
VIOLENT,CR-23-682705-A
VIOLENT,CR-23-682709-A
VIOLENT,CR-23-682711-A
VIOLENT,CR-23-682712-A
VIOLENT,CR-23-682727-A
VIOLENT,CR-23-682729-A
VIOLENT,CR-23-682733-A
VIOLENT,CR-23-682737-A
VIOLENT,CR-23-682738-A
VIOLENT,CR-23-682749-A
VIOLENT,CR-23-682751-A
VIOLENT,CR-23-682752-A
VIOLENT,CR-23-682760-A
VIOLENT,CR-23-682767-A
VIOLENT,CR-23-682772-A
VIOLENT,CR-23-682775-A
VIOLENT,CR-23-682776-A
VIOLENT,CR-23-682786-A
VIOLENT,CR-23-682793-A
VIOLENT,CR-23-682796-A
VIOLENT,CR-23-682798-A
VIOLENT,CR-23-682799-A
VIOLENT,CR-23-682801-A
VIOLENT,CR-23-682802-A
VIOLENT,CR-23-682814-A
VIOLENT,CR-23-682816-A
VIOLENT,CR-23-682817-A
VIOLENT,CR-23-682825-A
VIOLENT,CR-23-682826-A
VIOLENT,CR-23-682844-A
VIOLENT,CR-23-682855-A
VIOLENT,CR-23-682860-A
VIOLENT,CR-23-682863-A
VIOLENT,CR-23-682864-A
VIOLENT,CR-23-682865-A
VIOLENT,CR-23-682879-A
VIOLENT,CR-23-682882-A
VIOLENT,CR-23-682890-A
VIOLENT,CR-23-682896-A
VIOLENT,CR-23-682905-A
VIOLENT,CR-23-682906-A
VIOLENT,CR-23-682907-A
VIOLENT,CR-23-682914-A
VIOLENT,CR-23-682915-A
VIOLENT,CR-23-682917-A
VIOLENT,CR-23-682918-A
VIOLENT,CR-23-682922-A
VIOLENT,CR-23-682923-A
VIOLENT,CR-23-682933-A
VIOLENT,CR-23-682934-A
VIOLENT,CR-23-682935-A
VIOLENT,CR-23-682949-A
VIOLENT,CR-23-682953-A
VIOLENT,CR-23-682970-A
VIOLENT,CR-23-682973-A
VIOLENT,CR-23-682977-A
VIOLENT,CR-23-682987-A
VIOLENT,CR-23-682990-A
VIOLENT,CR-23-682995-A
VIOLENT,CR-23-683008-A
VIOLENT,CR-23-683011-A
VIOLENT,CR-23-683014-A
VIOLENT,CR-23-683017-A
VIOLENT,CR-23-683028-A
VIOLENT,CR-23-683031-A
VIOLENT,CR-23-683034-A
VIOLENT,CR-23-683037-A
VIOLENT,CR-23-683038-A
VIOLENT,CR-23-683042-A
VIOLENT,CR-23-683060-A
VIOLENT,CR-23-683065-A
VIOLENT,CR-23-683067-A
VIOLENT,CR-23-683068-A
VIOLENT,CR-23-683077-A
VIOLENT,CR-23-683082-A
VIOLENT,CR-23-683084-A
VIOLENT,CR-23-683104-A
VIOLENT,CR-23-683105-A
VIOLENT,CR-23-683108-A
VIOLENT,CR-23-683124-A
VIOLENT,CR-23-683125-A
VIOLENT,CR-23-683129-A
VIOLENT,CR-23-683135-A
VIOLENT,CR-23-683137-A
VIOLENT,CR-23-683148-A
VIOLENT,CR-23-683150-A
VIOLENT,CR-23-683152-A
VIOLENT,CR-23-683154-A
VIOLENT,CR-23-683155-A
VIOLENT,CR-23-683159-A
VIOLENT,CR-23-683168-A
VIOLENT,CR-23-683176-A
VIOLENT,CR-23-683179-A
VIOLENT,CR-23-683180-A
VIOLENT,CR-23-683197-A
VIOLENT,CR-23-683200-A
VIOLENT,CR-23-683202-A
VIOLENT,CR-23-683203-A
VIOLENT,CR-23-683206-A
VIOLENT,CR-23-683210-A
VIOLENT,CR-23-683219-A
VIOLENT,CR-23-683220-A
VIOLENT,CR-23-683228-A
VIOLENT,CR-23-683229-A
VIOLENT,CR-23-683230-A
VIOLENT,CR-23-683237-A
VIOLENT,CR-23-683245-A
VIOLENT,CR-23-683247-A
VIOLENT,CR-23-683258-A
VIOLENT,CR-23-683259-A
VIOLENT,CR-23-683267-A
VIOLENT,CR-23-683270-A
VIOLENT,CR-23-683274-A
VIOLENT,CR-23-683290-A
VIOLENT,CR-23-683292-A
VIOLENT,CR-23-683305-A
VIOLENT,CR-23-683312-A
VIOLENT,CR-23-683321-A
VIOLENT,CR-23-683336-A
VIOLENT,CR-23-683337-A
VIOLENT,CR-23-683350-A
VIOLENT,CR-23-683356-A
VIOLENT,CR-23-683366-A
VIOLENT,CR-23-683369-A
VIOLENT,CR-23-683370-A
VIOLENT,CR-23-683382-A
VIOLENT,CR-23-683394-A
VIOLENT,CR-23-683399-A
VIOLENT,CR-23-683400-A
VIOLENT,CR-23-683401-A
VIOLENT,CR-23-683407-A
VIOLENT,CR-23-683409-A
VIOLENT,CR-23-683412-A
VIOLENT,CR-23-683416-A
VIOLENT,CR-23-683420-A
VIOLENT,CR-23-683430-A
VIOLENT,CR-23-683434-A
VIOLENT,CR-23-683439-A
VIOLENT,CR-23-683440-A
VIOLENT,CR-23-683443-A
VIOLENT,CR-23-683444-A
VIOLENT,CR-23-683445-A
VIOLENT,CR-23-683448-A
VIOLENT,CR-23-683449-A
VIOLENT,CR-23-683450-A
VIOLENT,CR-23-683453-A
VIOLENT,CR-23-683454-A
VIOLENT,CR-23-683456-A
VIOLENT,CR-23-683457-A
VIOLENT,CR-23-683480-A
VIOLENT,CR-23-683487-A
VIOLENT,CR-23-683494-A
VIOLENT,CR-23-683495-A
VIOLENT,CR-23-683513-A
VIOLENT,CR-23-683518-A
VIOLENT,CR-23-683521-A
VIOLENT,CR-23-683522-A
VIOLENT,CR-23-683524-A
VIOLENT,CR-23-683525-A
VIOLENT,CR-23-683526-A
VIOLENT,CR-23-683532-A
VIOLENT,CR-23-683533-A
VIOLENT,CR-23-683534-A
VIOLENT,CR-23-683542-A
VIOLENT,CR-23-683544-A
VIOLENT,CR-23-683552-A
VIOLENT,CR-23-683562-A
VIOLENT,CR-23-683563-A
VIOLENT,CR-23-683581-A
VIOLENT,CR-23-683607-A
VIOLENT,CR-23-683609-A
VIOLENT,CR-23-683613-A
VIOLENT,CR-23-683615-A
VIOLENT,CR-23-683616-A
VIOLENT,CR-23-683617-A
VIOLENT,CR-23-683619-A
VIOLENT,CR-23-683621-A
VIOLENT,CR-23-683622-A
VIOLENT,CR-23-683623-A
VIOLENT,CR-23-683635-A
VIOLENT,CR-23-683641-A
VIOLENT,CR-23-683684-A
VIOLENT,CR-23-683686-A
VIOLENT,CR-23-683688-A
VIOLENT,CR-23-683689-A
VIOLENT,CR-23-683693-A
VIOLENT,CR-23-683697-A
VIOLENT,CR-23-683698-A
VIOLENT,CR-23-683701-A
VIOLENT,CR-23-683731-A
VIOLENT,CR-23-683733-A
VIOLENT,CR-23-683741-A
VIOLENT,CR-23-683745-A
VIOLENT,CR-23-683747-A
VIOLENT,CR-23-683750-A
VIOLENT,CR-23-683756-A
VIOLENT,CR-23-683769-A
VIOLENT,CR-23-683774-A
VIOLENT,CR-23-683778-A
VIOLENT,CR-23-683779-A
VIOLENT,CR-23-683788-A
VIOLENT,CR-23-683789-A
VIOLENT,CR-23-683790-A
VIOLENT,CR-23-683791-A
VIOLENT,CR-23-683792-A
VIOLENT,CR-23-683795-A
VIOLENT,CR-23-683796-A
VIOLENT,CR-23-683803-A
VIOLENT,CR-23-683809-A
VIOLENT,CR-23-683823-A
VIOLENT,CR-23-683829-A
VIOLENT,CR-23-683830-A
VIOLENT,CR-23-683833-A
VIOLENT,CR-23-683842-A
VIOLENT,CR-23-683844-A
VIOLENT,CR-23-683853-A
VIOLENT,CR-23-683857-A
VIOLENT,CR-23-683862-A
VIOLENT,CR-23-683864-A
VIOLENT,CR-23-683867-A
VIOLENT,CR-23-683886-A
VIOLENT,CR-23-683888-A
VIOLENT,CR-23-683894-A
VIOLENT,CR-23-683898-A
VIOLENT,CR-23-683900-A
VIOLENT,CR-23-683901-A
VIOLENT,CR-23-683903-A
VIOLENT,CR-23-683910-A
VIOLENT,CR-23-683917-A
VIOLENT,CR-23-683918-A
VIOLENT,CR-23-683921-A
VIOLENT,CR-23-683922-A
VIOLENT,CR-23-683937-A
VIOLENT,CR-23-683938-A
VIOLENT,CR-23-683946-A
VIOLENT,CR-23-683947-A
VIOLENT,CR-23-683949-A
VIOLENT,CR-23-683950-A
VIOLENT,CR-23-683952-A
VIOLENT,CR-23-683953-A
VIOLENT,CR-23-683954-A
VIOLENT,CR-23-683959-B
VIOLENT,CR-23-683961-A
VIOLENT,CR-23-683966-A
VIOLENT,CR-23-683967-A
VIOLENT,CR-23-683975-A
VIOLENT,CR-23-684015-A
VIOLENT,CR-23-684020-A
VIOLENT,CR-23-684022-A
VIOLENT,CR-23-684032-A
VIOLENT,CR-23-684049-A
VIOLENT,CR-23-684050-A
VIOLENT,CR-23-684064-A
VIOLENT,CR-23-684071-A
VIOLENT,CR-23-684077-A
VIOLENT,CR-23-684080-A
VIOLENT,CR-23-684082-A
VIOLENT,CR-23-684084-A
VIOLENT,CR-23-684085-A
VIOLENT,CR-23-684087-A
VIOLENT,CR-23-684088-A
VIOLENT,CR-23-684096-A
VIOLENT,CR-23-684098-A
VIOLENT,CR-23-684106-A
VIOLENT,CR-23-684113-A
VIOLENT,CR-23-684123-A
VIOLENT,CR-23-684124-A
VIOLENT,CR-23-684131-A
VIOLENT,CR-23-684133-A
VIOLENT,CR-23-684141-A
VIOLENT,CR-23-684150-A
VIOLENT,CR-23-684155-A
VIOLENT,CR-23-684156-A
VIOLENT,CR-23-684162-A
VIOLENT,CR-23-684179-A
VIOLENT,CR-23-684182-A
VIOLENT,CR-23-684183-A
VIOLENT,CR-23-684184-A
VIOLENT,CR-23-684185-A
VIOLENT,CR-23-684187-A
VIOLENT,CR-23-684190-A
VIOLENT,CR-23-684194-A
VIOLENT,CR-23-684200-A
VIOLENT,CR-23-684219-A
VIOLENT,CR-23-684221-A
VIOLENT,CR-23-684223-A
VIOLENT,CR-23-684224-A
VIOLENT,CR-23-684236-A
VIOLENT,CR-23-684277-A
VIOLENT,CR-23-684279-A
VIOLENT,CR-23-684283-A
VIOLENT,CR-23-684285-A
VIOLENT,CR-23-684287-A
VIOLENT,CR-23-684288-A
VIOLENT,CR-23-684292-A
VIOLENT,CR-23-684295-A
VIOLENT,CR-23-684301-A
VIOLENT,CR-23-684302-A
VIOLENT,CR-23-684303-A
VIOLENT,CR-23-684304-A
VIOLENT,CR-23-684306-A
VIOLENT,CR-23-684314-A
VIOLENT,CR-23-684315-A
VIOLENT,CR-23-684316-A
VIOLENT,CR-23-684318-A
VIOLENT,CR-23-684327-A
VIOLENT,CR-23-684329-A
VIOLENT,CR-23-684330-A
VIOLENT,CR-23-684331-A
VIOLENT,CR-23-684333-A
VIOLENT,CR-23-684336-A
VIOLENT,CR-23-684345-B
VIOLENT,CR-23-684360-A
VIOLENT,CR-23-684364-A
VIOLENT,CR-23-684366-A
VIOLENT,CR-23-684367-A
VIOLENT,CR-23-684372-A
VIOLENT,CR-23-684390-A
VIOLENT,CR-23-684411-A
VIOLENT,CR-23-684415-A
VIOLENT,CR-23-684432-A
VIOLENT,CR-23-684434-A
VIOLENT,CR-23-684458-A
VIOLENT,CR-23-684464-A
VIOLENT,CR-23-684469-A
VIOLENT,CR-23-684470-A
VIOLENT,CR-23-684471-A
VIOLENT,CR-23-684472-A
VIOLENT,CR-23-684478-A
VIOLENT,CR-23-684496-A
VIOLENT,CR-23-684497-A
VIOLENT,CR-23-684501-A
VIOLENT,CR-23-684506-A
VIOLENT,CR-23-684526-A
VIOLENT,CR-23-684527-A
VIOLENT,CR-23-684528-A
VIOLENT,CR-23-684530-A
VIOLENT,CR-23-684544-A
VIOLENT,CR-23-684545-A
VIOLENT,CR-23-684547-A
VIOLENT,CR-23-684551-A
VIOLENT,CR-23-684555-A
VIOLENT,CR-23-684559-A
VIOLENT,CR-23-684560-A
VIOLENT,CR-23-684561-A
VIOLENT,CR-23-684562-A
VIOLENT,CR-23-684565-A
VIOLENT,CR-23-684580-A
VIOLENT,CR-23-684581-A
VIOLENT,CR-23-684582-A
VIOLENT,CR-23-684587-A
VIOLENT,CR-23-684590-A
VIOLENT,CR-23-684592-A
VIOLENT,CR-23-684593-A
VIOLENT,CR-23-684596-A
VIOLENT,CR-23-684598-A
VIOLENT,CR-23-684606-A
VIOLENT,CR-23-684608-A
VIOLENT,CR-23-684609-A
VIOLENT,CR-23-684619-A
VIOLENT,CR-23-684623-A
VIOLENT,CR-23-684624-A
VIOLENT,CR-23-684634-A
VIOLENT,CR-23-684639-A
VIOLENT,CR-23-684649-A
VIOLENT,CR-23-684657-A
VIOLENT,CR-23-684658-A
VIOLENT,CR-23-684660-A
VIOLENT,CR-23-684662-A
VIOLENT,CR-23-684664-A
VIOLENT,CR-23-684671-A
VIOLENT,CR-23-684672-A
VIOLENT,CR-23-684675-A
VIOLENT,CR-23-684680-A
VIOLENT,CR-23-684681-A
VIOLENT,CR-23-684691-A
VIOLENT,CR-23-684692-A
VIOLENT,CR-23-684694-A
VIOLENT,CR-23-684700-A
VIOLENT,CR-23-684704-A
VIOLENT,CR-23-684707-A
VIOLENT,CR-23-684718-A
VIOLENT,CR-23-684728-A
VIOLENT,CR-23-684730-A
VIOLENT,CR-23-684739-A
VIOLENT,CR-23-684741-A
VIOLENT,CR-23-684743-A
VIOLENT,CR-23-684745-A
VIOLENT,CR-23-684746-A
VIOLENT,CR-23-684748-A
VIOLENT,CR-23-684750-A
VIOLENT,CR-23-684752-A
VIOLENT,CR-23-684754-A
VIOLENT,CR-23-684756-A
VIOLENT,CR-23-684757-A
VIOLENT,CR-23-684759-A
VIOLENT,CR-23-684760-A
VIOLENT,CR-23-684761-A
VIOLENT,CR-23-684774-A
VIOLENT,CR-23-684780-A
VIOLENT,CR-23-684781-A
VIOLENT,CR-23-684794-A
VIOLENT,CR-23-684801-A
VIOLENT,CR-23-684807-A
VIOLENT,CR-23-684824-A
VIOLENT,CR-23-684825-A
VIOLENT,CR-23-684826-A
VIOLENT,CR-23-684829-A
VIOLENT,CR-23-684830-A
VIOLENT,CR-23-684834-A
VIOLENT,CR-23-684840-A
VIOLENT,CR-23-684841-A
VIOLENT,CR-23-684842-A
VIOLENT,CR-23-684851-A
VIOLENT,CR-23-684853-A
VIOLENT,CR-23-684867-A
VIOLENT,CR-23-684869-A
VIOLENT,CR-23-684879-A
VIOLENT,CR-23-684880-A
VIOLENT,CR-23-684885-A
VIOLENT,CR-23-684888-A
VIOLENT,CR-23-684904-A
VIOLENT,CR-23-684909-A
VIOLENT,CR-23-684916-A
VIOLENT,CR-23-684918-A
VIOLENT,CR-23-684919-A
VIOLENT,CR-23-684923-A
VIOLENT,CR-23-684925-A
VIOLENT,CR-23-684926-A
VIOLENT,CR-23-684928-A
VIOLENT,CR-23-684933-A
VIOLENT,CR-23-684942-A
VIOLENT,CR-23-684951-A
VIOLENT,CR-23-684952-A
VIOLENT,CR-23-684954-A
VIOLENT,CR-23-684965-A
VIOLENT,CR-23-684967-A
VIOLENT,CR-23-684968-A
VIOLENT,CR-23-684970-A
VIOLENT,CR-23-684971-A
VIOLENT,CR-23-684979-A
VIOLENT,CR-23-684990-A
VIOLENT,CR-23-685007-A
VIOLENT,CR-23-685008-A
VIOLENT,CR-23-685009-A
VIOLENT,CR-23-685018-A
VIOLENT,CR-23-685020-A
VIOLENT,CR-23-685029-A
VIOLENT,CR-23-685037-A
VIOLENT,CR-23-685039-A
VIOLENT,CR-23-685043-A
VIOLENT,CR-23-685045-A
VIOLENT,CR-23-685046-A
VIOLENT,CR-23-685047-A
VIOLENT,CR-23-685048-A
VIOLENT,CR-23-685051-A
VIOLENT,CR-23-685056-A
VIOLENT,CR-23-685058-A
VIOLENT,CR-23-685063-A
VIOLENT,CR-23-685074-A
VIOLENT,CR-23-685075-A
VIOLENT,CR-23-685080-A
VIOLENT,CR-23-685082-A
VIOLENT,CR-23-685084-A
VIOLENT,CR-23-685095-A
VIOLENT,CR-23-685099-A
VIOLENT,CR-23-685102-A
VIOLENT,CR-23-685105-A
VIOLENT,CR-23-685106-A
VIOLENT,CR-23-685107-A
VIOLENT,CR-23-685114-A
VIOLENT,CR-23-685115-A
VIOLENT,CR-23-685116-A
VIOLENT,CR-23-685117-A
VIOLENT,CR-23-685126-A
VIOLENT,CR-23-685130-A
VIOLENT,CR-23-685136-A
VIOLENT,CR-23-685137-A
VIOLENT,CR-23-685138-A
VIOLENT,CR-23-685140-A
VIOLENT,CR-23-685141-A
VIOLENT,CR-23-685143-A
VIOLENT,CR-23-685144-A
VIOLENT,CR-23-685148-A
VIOLENT,CR-23-685150-A
VIOLENT,CR-23-685162-A
VIOLENT,CR-23-685173-A
VIOLENT,CR-23-685178-A
VIOLENT,CR-23-685181-A
VIOLENT,CR-23-685190-A
VIOLENT,CR-23-685194-A
VIOLENT,CR-23-685197-A
VIOLENT,CR-23-685198-A
VIOLENT,CR-23-685201-A
VIOLENT,CR-23-685202-A
VIOLENT,CR-23-685229-A
VIOLENT,CR-23-685230-A
VIOLENT,CR-23-685235-A
VIOLENT,CR-23-685236-A
VIOLENT,CR-23-685238-A
VIOLENT,CR-23-685239-A
VIOLENT,CR-23-685252-A
VIOLENT,CR-23-685253-A
VIOLENT,CR-23-685254-A
VIOLENT,CR-23-685255-A
VIOLENT,CR-23-685256-A
VIOLENT,CR-23-685258-A
VIOLENT,CR-23-685265-A
VIOLENT,CR-23-685266-A
VIOLENT,CR-23-685268-A
VIOLENT,CR-23-685270-A
VIOLENT,CR-23-685271-A
VIOLENT,CR-23-685272-A
VIOLENT,CR-23-685275-A
VIOLENT,CR-23-685276-A
VIOLENT,CR-23-685281-A
VIOLENT,CR-23-685285-A
VIOLENT,CR-23-685289-A
VIOLENT,CR-23-685294-A
VIOLENT,CR-23-685303-A
VIOLENT,CR-23-685315-A
VIOLENT,CR-23-685325-A
VIOLENT,CR-23-685334-A
VIOLENT,CR-23-685346-A
VIOLENT,CR-23-685347-A
VIOLENT,CR-23-685376-A
VIOLENT,CR-23-685378-A
VIOLENT,CR-23-685385-A
VIOLENT,CR-23-685403-A
VIOLENT,CR-23-685406-A
VIOLENT,CR-23-685430-A
VIOLENT,CR-23-685433-A
VIOLENT,CR-23-685434-A
VIOLENT,CR-23-685438-A
VIOLENT,CR-23-685440-A
VIOLENT,CR-23-685448-A
VIOLENT,CR-23-685450-A
VIOLENT,CR-23-685455-A
VIOLENT,CR-23-685463-A
VIOLENT,CR-23-685467-A
VIOLENT,CR-23-685475-A
VIOLENT,CR-23-685479-A
VIOLENT,CR-23-685490-A
VIOLENT,CR-23-685494-A
VIOLENT,CR-23-685496-A
VIOLENT,CR-23-685497-A
VIOLENT,CR-23-685500-A
VIOLENT,CR-23-685505-A
VIOLENT,CR-23-685509-A
VIOLENT,CR-23-685511-A
VIOLENT,CR-23-685515-A
VIOLENT,CR-23-685527-A
VIOLENT,CR-23-685533-A
