case_id,latest_file,deletable_count_or_reason,mutated_count_or_details
CR-23-677582-A,out/2023/2023-677582_20251116_102649.json,[],"[('out/2023/2023-677582_20251110_123618.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T12:36:18.615151+00:00"" -> ""2025-11-16T10:26:49.398231+00:00""'), ('out/2023/2023-677582_20251110_165957.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:59:57.858815+00:00"" -> ""2025-11-16T10:26:49.398231+00:00""')]"
CR-23-677607-A,out/2023/2023-677607_20251116_104020.json,[],"[('out/2023/2023-677607_20251110_123926.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T12:39:26.348530+00:00"" -> ""2025-11-16T10:40:20.212485+00:00""'), ('out/2023/2023-677607_20251110_170054.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:00:54.808311+00:00"" -> ""2025-11-16T10:40:20.212485+00:00""')]"
CR-23-680529-A,out/2023/2023-680529_20251111_044542.json,[],"[('out/2023/2023-680529_20251110_144848.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T14:48:48.094417+00:00"" -> ""2025-11-11T04:45:42.404551+00:00""')]"
CR-23-684901-A,out/2023/2023-684901_20251118_172118.json,[],"[('out/2023/2023-684901_20251109_210319.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:03:19.680746+00:00"" -> ""2025-11-18T17:21:18.976186+00:00""'), ('out/2023/2023-684901_20251111_110538.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:05:38.880169+00:00"" -> ""2025-11-18T17:21:18.976186+00:00""')]"
CR-23-681417-A,out/2023/2023-681417_20251111_060033.json,[],"[('out/2023/2023-681417_20251110_154821.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T15:48:21.872547+00:00"" -> ""2025-11-11T06:00:33.067847+00:00""')]"
CR-23-682516-A,out/2023/2023-682516_20251117_150420.json,[],"[('out/2023/2023-682516_20251111_073521.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:35:21.085314+00:00"" -> ""2025-11-17T15:04:20.774235+00:00""')]"
CR-23-685648-A,out/2023/2023-685648_20251118_193019.json,[],"[('out/2023/2023-685648_20251111_120649.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:06:49.436691+00:00"" -> ""2025-11-18T19:30:19.849796+00:00""')]"
CR-23-679281-A,out/2023/2023-679281_20251110_192531.json,[],"[('out/2023/2023-679281_20251110_133231.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T13:32:31.881619+00:00"" -> ""2025-11-10T19:25:31.480465+00:00""')]"
CR-23-685959-A,out/2023/2023-685959_20251118_202438.json,[],"[('out/2023/2023-685959_20251111_123313.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:33:13.491142+00:00"" -> ""2025-11-18T20:24:38.354049+00:00""')]"
CR-23-687425-A,out/2023/2023-687425_20251119_010153.json,[],"[('out/2023/2023-687425_20251111_144154.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:41:54.456398+00:00"" -> ""2025-11-19T01:01:53.692278+00:00""'), ('out/2023/2023-687425_20251116_075906.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:59:06.455569+00:00"" -> ""2025-11-19T01:01:53.692278+00:00""')]"
CR-23-682417-A,out/2023/2023-682417_20251116_081101.json,[],"[('out/2023/2023-682417_20251111_072951.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:29:51.104931+00:00"" -> ""2025-11-16T08:11:01.522029+00:00""')]"
CR-23-682140-A,out/2023/2023-682140_20251111_070248.json,[],"[('out/2023/2023-682140_20251110_164142.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:41:42.968328+00:00"" -> ""2025-11-11T07:02:48.727421+00:00""')]"
CR-23-679947-A,out/2023/2023-679947_20251117_084740.json,[],"[('out/2023/2023-679947_20251110_203100.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T20:31:00.479323+00:00"" -> ""2025-11-17T08:47:40.916206+00:00""')]"
CR-23-687325-A,out/2023/2023-687325_20251119_004137.json,[],"[('out/2023/2023-687325_20251111_143404.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:34:04.269338+00:00"" -> ""2025-11-19T00:41:37.867032+00:00""')]"
CR-23-686993-A,out/2023/2023-686993_20251116_072540.json,[],"[('out/2023/2023-686993_20251111_140336.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:03:36.589934+00:00"" -> ""2025-11-16T07:25:40.997190+00:00""')]"
CR-23-687003-A,out/2023/2023-687003_20251118_233941.json,[],"[('out/2023/2023-687003_20251111_140703.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:07:03.170260+00:00"" -> ""2025-11-18T23:39:41.812028+00:00""')]"
CR-23-685127-A,out/2023/2023-685127_20251118_175438.json,[],"[('out/2023/2023-685127_20251112_171853.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T17:18:53.377892+00:00"" -> ""2025-11-18T17:54:38.271573+00:00""'), ('out/2023/2023-685127_20251118_175035.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T17:50:35.093325+00:00"" -> ""2025-11-18T17:54:38.271573+00:00""')]"
CR-23-682052-A,out/2023/2023-682052_20251117_134408.json,[],"[('out/2023/2023-682052_20251111_065652.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:56:52.368192+00:00"" -> ""2025-11-17T13:44:08.492099+00:00""')]"
CR-23-679244-A,out/2023/2023-679244_20251110_192325.json,[],"[('out/2023/2023-679244_20251110_132855.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T13:28:55.789387+00:00"" -> ""2025-11-10T19:23:25.178987+00:00""')]"
CR-23-686961-A,out/2023/2023-686961_20251111_140125.json,[],"[('out/2023/2023-686961_20251111_135823.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T13:58:23.792870+00:00"" -> ""2025-11-11T14:01:25.141677+00:00""')]"
CR-23-686075-A,out/2023/2023-686075_20251118_205247.json,[],"[('out/2023/2023-686075_20251111_124431.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:44:31.156766+00:00"" -> ""2025-11-18T20:52:47.902207+00:00""')]"
CR-23-681684-A,out/2023/2023-681684_20251117_123825.json,[],"[('out/2023/2023-681684_20251111_062536.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:25:36.574158+00:00"" -> ""2025-11-17T12:38:25.173938+00:00""')]"
CR-23-679485-A,out/2023/2023-679485_20251117_073920.json,[],"[('out/2023/2023-679485_20251110_134306.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T13:43:06.394377+00:00"" -> ""2025-11-17T07:39:20.649645+00:00""'), ('out/2023/2023-679485_20251110_194224.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T19:42:24.087045+00:00"" -> ""2025-11-17T07:39:20.649645+00:00""')]"
CR-23-686994-A,out/2023/2023-686994_20251116_080701.json,[],"[('out/2023/2023-686994_20251111_140400.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:04:00.949295+00:00"" -> ""2025-11-16T08:07:01.396950+00:00""')]"
CR-23-677901-A,out/2023/2023-677901_20251116_132549.json,[],"[('out/2023/2023-677901_20251110_172600.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:26:00.101747+00:00"" -> ""2025-11-16T13:25:49.059962+00:00""')]"
CR-23-677840-A,out/2023/2023-677840_20251116_125509.json,[],"[('out/2023/2023-677840_20251110_172016.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:20:16.776744+00:00"" -> ""2025-11-16T12:55:09.814726+00:00""'), ('out/2023/2023-677840_20251116_125442.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T12:54:42.871846+00:00"" -> ""2025-11-16T12:55:09.814726+00:00""')]"
CR-23-677518-A,out/2023/2023-677518_20251116_094249.json,[],"[('out/2023/2023-677518_20251110_100919.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T10:09:19.355104+00:00"" -> ""2025-11-16T09:42:49.737732+00:00""'), ('out/2023/2023-677518_20251110_165418.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:54:18.207259+00:00"" -> ""2025-11-16T09:42:49.737732+00:00""')]"
CR-23-678674-A,out/2023/2023-678674_20251116_194741.json,[],"[('out/2023/2023-678674_20251110_183654.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T18:36:54.858603+00:00"" -> ""2025-11-16T19:47:41.317089+00:00""')]"
CR-23-687591-A,out/2023/2023-687591_20251119_013722.json,[],"[('out/2023/2023-687591_20251111_145404.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:54:04.295224+00:00"" -> ""2025-11-19T01:37:22.438736+00:00""'), ('out/2023/2023-687591_20251119_013154.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T01:31:54.474249+00:00"" -> ""2025-11-19T01:37:22.438736+00:00""'), ('out/2023/2023-687591_20251119_013259.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T01:32:59.883633+00:00"" -> ""2025-11-19T01:37:22.438736+00:00""'), ('out/2023/2023-687591_20251119_013457.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T01:34:57.548188+00:00"" -> ""2025-11-19T01:37:22.438736+00:00""'), ('out/2023/2023-687591_20251119_013718.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T01:37:18.718357+00:00"" -> ""2025-11-19T01:37:22.438736+00:00""')]"
CR-23-677672-A,out/2023/2023-677672_20251116_111237.json,[],"[('out/2023/2023-677672_20251110_170608.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:06:08.457091+00:00"" -> ""2025-11-16T11:12:37.345056+00:00""')]"
CR-23-685413-A,out/2023/2023-685413_20251118_184349.json,[],"[('out/2023/2023-685413_20251111_114746.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:47:46.020251+00:00"" -> ""2025-11-18T18:43:49.824998+00:00""'), ('out/2023/2023-685413_20251116_073759.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:37:59.506398+00:00"" -> ""2025-11-18T18:43:49.824998+00:00""')]"
CR-23-686647-A,out/2023/2023-686647_20251118_224615.json,[],"[('out/2023/2023-686647_20251111_133636.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T13:36:36.729851+00:00"" -> ""2025-11-18T22:46:15.380518+00:00""'), ('out/2023/2023-686647_20251118_224432.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T22:44:32.086332+00:00"" -> ""2025-11-18T22:46:15.380518+00:00""')]"
CR-23-681991-A,out/2023/2023-681991_20251117_133549.json,[],"[('out/2023/2023-681991_20251110_162927.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:29:27.753624+00:00"" -> ""2025-11-17T13:35:49.949348+00:00""'), ('out/2023/2023-681991_20251111_065201.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:52:01.498493+00:00"" -> ""2025-11-17T13:35:49.949348+00:00""')]"
CR-23-684888-A,out/2023/2023-684888_20251111_110358.json,[],"[('out/2023/2023-684888_20251109_210022.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:00:22.698181+00:00"" -> ""2025-11-11T11:03:58.464992+00:00""')]"
CR-23-681785-A,out/2023/2023-681785_20251111_063238.json,[],"[('out/2023/2023-681785_20251110_161244.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:12:44.813460+00:00"" -> ""2025-11-11T06:32:38.874486+00:00""')]"
CR-23-685135-A,out/2023/2023-685135_20251118_175656.json,[],"[('out/2023/2023-685135_20251111_112816.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:28:16.888229+00:00"" -> ""2025-11-18T17:56:56.779088+00:00""')]"
CR-23-683714-A,out/2023/2023-683714_20251118_140043.json,[],"[('out/2023/2023-683714_20251111_091719.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T09:17:19.100561+00:00"" -> ""2025-11-18T14:00:43.545278+00:00""')]"
CR-23-677906-A,out/2023/2023-677906_20251116_132838.json,[],"[('out/2023/2023-677906_20251110_172601.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:26:01.353729+00:00"" -> ""2025-11-16T13:28:38.569380+00:00""')]"
CR-23-685113-A,out/2023/2023-685113_20251118_175357.json,[],"[('out/2023/2023-685113_20251109_214507.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:45:07.976493+00:00"" -> ""2025-11-18T17:53:57.689306+00:00""'), ('out/2023/2023-685113_20251111_112629.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:26:29.300392+00:00"" -> ""2025-11-18T17:53:57.689306+00:00""')]"
CR-23-681648-A,out/2023/2023-681648_20251117_123109.json,[],"[('out/2023/2023-681648_20251111_062140.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:21:40.527539+00:00"" -> ""2025-11-17T12:31:09.231546+00:00""')]"
CR-23-681809-A,out/2023/2023-681809_20251116_082510.json,[],"[('out/2023/2023-681809_20251111_063626.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:36:26.682308+00:00"" -> ""2025-11-16T08:25:10.104817+00:00""'), ('out/2023/2023-681809_20251116_074054.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:40:54.281094+00:00"" -> ""2025-11-16T08:25:10.104817+00:00""')]"
CR-23-684792-A,out/2023/2023-684792_20251118_170007.json,[],"[('out/2023/2023-684792_20251111_105655.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T10:56:55.420969+00:00"" -> ""2025-11-18T17:00:07.602103+00:00""'), ('out/2023/2023-684792_20251118_165627.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T16:56:27.161606+00:00"" -> ""2025-11-18T17:00:07.602103+00:00""')]"
CR-23-680969-A,out/2023/2023-680969_20251116_080620.json,[],"[('out/2023/2023-680969_20251110_151923.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T15:19:23.749577+00:00"" -> ""2025-11-16T08:06:20.052837+00:00""'), ('out/2023/2023-680969_20251111_052224.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T05:22:24.719306+00:00"" -> ""2025-11-16T08:06:20.052837+00:00""')]"
CR-23-678269-A,out/2023/2023-678269_20251116_163911.json,[],"[('out/2023/2023-678269_20251110_180105.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T18:01:05.287445+00:00"" -> ""2025-11-16T16:39:11.880189+00:00""')]"
CR-23-684118-A,out/2023/2023-684118_20251118_150814.json,[],"[('out/2023/2023-684118_20251111_095737.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T09:57:37.605435+00:00"" -> ""2025-11-18T15:08:14.715584+00:00""')]"
CR-23-683848-A,out/2023/2023-683848_20251118_143315.json,[],"[('out/2023/2023-683848_20251111_093140.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T09:31:40.606921+00:00"" -> ""2025-11-18T14:33:15.337854+00:00""')]"
CR-23-677544-A,out/2023/2023-677544_20251116_100030.json,[],"[('out/2023/2023-677544_20251114_070235.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T07:02:35.728420+00:00"" -> ""2025-11-16T10:00:30.459596+00:00""'), ('out/2023/2023-677544_20251116_100005.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T10:00:05.184663+00:00"" -> ""2025-11-16T10:00:30.459596+00:00""')]"
CR-23-678369-A,out/2023/2023-678369_20251116_171112.json,[],"[('out/2023/2023-678369_20251110_180814.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T18:08:14.399645+00:00"" -> ""2025-11-16T17:11:12.727253+00:00""')]"
CR-23-686073-A,out/2023/2023-686073_20251118_205247.json,[],"[('out/2023/2023-686073_20251111_124405.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:44:05.791112+00:00"" -> ""2025-11-18T20:52:47.885869+00:00""')]"
CR-23-687458-A,out/2023/2023-687458_20251119_011120.json,[],"[('out/2023/2023-687458_20251111_144425.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:44:25.603250+00:00"" -> ""2025-11-19T01:11:20.444619+00:00""')]"
CR-23-681955-A,out/2023/2023-681955_20251117_132756.json,[],"[('out/2023/2023-681955_20251111_065020.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:50:20.916726+00:00"" -> ""2025-11-17T13:27:56.774031+00:00""'), ('out/2023/2023-681955_20251117_132719.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-17T13:27:19.007201+00:00"" -> ""2025-11-17T13:27:56.774031+00:00""')]"
CR-23-684480-A,out/2023/2023-684480_20251118_161448.json,[],"[('out/2023/2023-684480_20251111_102630.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T10:26:30.177491+00:00"" -> ""2025-11-18T16:14:48.406213+00:00""')]"
CR-23-687740-A,out/2023/2023-687740_20251119_020328.json,[],"[('out/2023/2023-687740_20251111_150656.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T15:06:56.982896+00:00"" -> ""2025-11-19T02:03:28.456063+00:00""')]"
CR-23-677913-A,out/2023/2023-677913_20251116_133028.json,[],"[('out/2023/2023-677913_20251110_172625.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:26:25.459774+00:00"" -> ""2025-11-16T13:30:28.125077+00:00""')]"
CR-23-680555-A,out/2023/2023-680555_20251116_083600.json,[],"[('out/2023/2023-680555_20251111_044951.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T04:49:51.031254+00:00"" -> ""2025-11-16T08:36:00.608131+00:00""')]"
CR-23-684942-A,out/2023/2023-684942_20251118_172647.json,[],"[('out/2023/2023-684942_20251109_211151.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:11:51.341561+00:00"" -> ""2025-11-18T17:26:47.649717+00:00""'), ('out/2023/2023-684942_20251111_111017.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:10:17.955607+00:00"" -> ""2025-11-18T17:26:47.649717+00:00""')]"
CR-23-682279-A,out/2023/2023-682279_20251117_141602.json,[],"[('out/2023/2023-682279_20251111_071729.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:17:29.031367+00:00"" -> ""2025-11-17T14:16:02.165868+00:00""')]"
CR-23-684843-A,out/2023/2023-684843_20251118_171230.json,[],"[('out/2023/2023-684843_20251109_205113.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:51:13.800676+00:00"" -> ""2025-11-18T17:12:30.799982+00:00""'), ('out/2023/2023-684843_20251111_110039.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:00:39.218429+00:00"" -> ""2025-11-18T17:12:30.799982+00:00""')]"
CR-23-679256-A,out/2023/2023-679256_20251116_073443.json,[],"[('out/2023/2023-679256_20251110_192348.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T19:23:48.170694+00:00"" -> ""2025-11-16T07:34:43.270581+00:00""')]"
CR-23-686645-A,out/2023/2023-686645_20251118_224438.json,[],"[('out/2023/2023-686645_20251111_133636.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T13:36:36.427214+00:00"" -> ""2025-11-18T22:44:38.084489+00:00""'), ('out/2023/2023-686645_20251118_224210.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T22:42:10.319487+00:00"" -> ""2025-11-18T22:44:38.084489+00:00""')]"
CR-23-679757-A,out/2023/2023-679757_20251117_081903.json,[],"[('out/2023/2023-679757_20251110_201423.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T20:14:23.120000+00:00"" -> ""2025-11-17T08:19:03.898306+00:00""')]"
CR-23-681950-A,out/2023/2023-681950_20251117_132719.json,[],"[('out/2023/2023-681950_20251111_065001.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:50:01.657934+00:00"" -> ""2025-11-17T13:27:19.901139+00:00""')]"
