case_number,source_file,charges,events,likely_felony,reason
CR-25-705504-A,2025_cases_comprehensive.csv,"INDICT,2921.34.A(1),ESCAPE,  | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","09/16/2025,INDICTED ORIGINAL | 09/05/2025,ARRESTED",True,indicted
CR-25-705555-A,2025_cases_comprehensive.csv,"INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,PLD GLTY- N/C - IND @ P/T | INDICT,2921.33.B,RESISTING ARREST,NOLLE","09/18/2025,INDICTED ORIGINAL | 06/18/2025,ARRESTED",True,indicted
CR-25-705583-A,2025_cases_comprehensive.csv,"INDICT,2913.51.A,RSP - MV (U-HAUL TRUCK),  | INDICT,2921.13.A(03),FALSIFICATION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/22/2025,PRETRIAL HELD | 10/08/2025,INDICTED BINDOVER | 09/22/2025,FIRST APPEARANCE | 09/19/2025,CPD EDC SET | 09/18/2025,BINDOVER CIF#CI257437BT | 09/17/2025,ARRESTED",True,indicted
CR-25-705651-A,2025_cases_comprehensive.csv,"INDICT,2911.13.A,BREAKING AND ENTERING,  | INDICT,2913.02.A(1),GRAND THEFT OF A MOTOR VEHICLE,  | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,  | INDICT,2913.02.A(1),GRAND THEFT OF A FIREARM OR DANGEROUS ORDNANCE,  | INDICT,2913.02.A(1),GRAND THEFT OF A FIREARM OR DANGEROUS ORDNANCE,  | INDICT,2911.13.B,BREAKING AND ENTERING,  | INDICT,2913.02.A(1),GRAND THEFT OF A MOTOR VEHICLE,  | INDICT,2913.51.","10/29/2025,PRETRIAL HELD | 10/16/2025,PRETRIAL HELD | 10/07/2025,INDICTED BINDOVER | 09/23/2025,FIRST APPEARANCE | 09/22/2025,CPD EDC SET | 09/19/2025,BINDOVER CIF#CI257522BT | 09/18/2025,ARRESTED",True,indicted
CR-25-705689-A,2025_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2921.38.B,HARRASSMENT BY INMATE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.33.B,RESISTING ARREST","10/29/2025,PRETRIAL HELD | 10/06/2025,INDICTED BINDOVER | 09/26/2025,FIRST APPEARANCE | 09/25/2025,CPD EDC SET | 09/22/2025,BINDOVER CIF#CI257676BT | 09/20/2025,ARRESTED",True,indicted
CR-25-705706-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,  | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,  | INDICT,2913.51.A,RSP - MV,  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","09/23/2025,INDICTED ORIGINAL | 05/27/2025,ARRESTED",True,indicted
CR-25-705786-A,2025_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2903.13.A,ASSAULT (PO),  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2909.06.A(1),CRIMINAL DAMAGING,  | INDICT,2903.21.A,AGGRAVATED MENACING,  | INDICT,2903.21.A,AGGRAVATED MENACING","10/29/2025,PRETRIAL HELD | 10/09/2025,PRETRIAL HELD | 09/25/2025,INDICTED ORIGINAL | 09/17/2025,ARRESTED",True,indicted
CR-25-705790-A,2025_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,4511.19.A(1)(A),D.U.I. (PC),  | INDICT,4511.19.A(2)(A),D.U.I. (PC)","11/06/2025,PRETRIAL HELD | 10/07/2025,INDICTED BINDOVER | 09/23/2025,BINDOVER CIF#CI257739BT | 09/21/2025,ARRESTED",True,indicted
CR-25-705800-A,2025_cases_comprehensive.csv,"INDICT,2913.51.A,RSP - MV,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2919.24.B(1),CONTRIBUTING TO UNRULINESS OR DELINQUENCY","09/30/2025,INDICTED BINDOVER | 09/25/2025,BINDOVER CIF#CI257719BT | 09/23/2025,ARRESTED",True,indicted
CR-25-705917-A,2025_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,  | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.12.A(1),CARRYING CONCEALED WEAPONS, ","09/30/2025,INDICTED ORIGINAL | 06/05/2025,ARRESTED",True,indicted
CR-25-705921-A,2025_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2903.11.A(1),FELONIOUS ASSAULT,  | INDICT,2909.04.A(3),DISRUPTING PUBLIC SERVICE,  | INDICT,2913.02.A(1),THEFT; AGGRAVATED THEFT,  | INDICT,2919.25.A,DOMESTIC VIOLENCE,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2909.06.A(1),CRIMINAL DAMAGING,  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | I","11/05/2025,PRETRIAL HELD | 10/07/2025,INDICTED BINDOVER | 10/02/2025,FIRST APPEARANCE | 10/01/2025,CPD EDC SET | 09/29/2025,BINDOVER CIF#CI257942BT | 09/28/2025,ARRESTED",True,indicted
CR-25-705923-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/10/2025,PRETRIAL HELD | 10/09/2025,INDICTED BINDOVER | 09/30/2025,BINDOVER CIF#CI257909BT | 09/28/2025,ARRESTED",True,indicted
CR-25-705935-A,2025_cases_comprehensive.csv,"INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.13.A(03),FALSIFICATION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","09/30/2025,INDICTED ORIGINAL | 06/04/2025,ARRESTED",True,indicted
CR-25-705937-A,2025_cases_comprehensive.csv,"INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,  | INDICT,2921.13.A(03),FALSIFICATION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","09/30/2025,INDICTED ORIGINAL | 08/27/2025,ARRESTED",True,indicted
CR-25-705944-A,2025_cases_comprehensive.csv,"INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.33.A,RESISTING ARREST,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/01/2025,INDICTED ORIGINAL | 06/30/2025,ARRESTED",True,indicted
CR-25-706007-A,2025_cases_comprehensive.csv,"INDICT,2911.02.A(3),ROBBERY,  | INDICT,2913.02.A(1),GRAND THEFT - MV,  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.34.A(1),ESCAPE,  | INDICT,2911.01.B(1),AGGRAVATED ROBBERY,  | INDICT,2911.02.A(2),ROBBERY,  | INDICT,2911.02.A(2),ROBBERY,  | INDICT,2903.18.(B)(2),STRANGULATI","10/29/2025,PRETRIAL HELD | 10/15/2025,PRETRIAL HELD | 10/02/2025,INDICTED ORIGINAL | 09/26/2025,ARRESTED",True,indicted
CR-25-706030-A,2025_cases_comprehensive.csv,"INDICT,2905.02.A(2),ABDUCTION,  | INDICT,2905.02.A(2),ABDUCTION,  | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),  | INDICT,2903.13.A,ASSAULT,  | INDICT,2921.33.A,RESISTING ARREST,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,4511.19.A(1)(A),DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL OR DRUGS,  | INDICT,4511.19.A(1)(D),DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL OR DRUGS","10/03/2025,INDICTED ORIGINAL | 08/30/2025,ARRESTED",True,indicted
CR-25-706031-A,2025_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/12/2025,FINAL PRETRIAL HELD | 10/23/2025,PRETRIAL HELD | 10/06/2025,INDICTED BINDOVER | 10/02/2025,BINDOVER CIF#CI258172BT | 09/29/2025,ARRESTED",True,indicted
CR-25-706041-A,2025_cases_comprehensive.csv,"INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2921.38.B,HARRASSMENT BY INMATE,  | INDICT,2921.38.B,HARRASSMENT BY INMATE","10/03/2025,INDICTED ORIGINAL | 09/04/2025,ARRESTED",True,indicted
CR-25-706047-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(1),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2903.21.A,AGGRAVATED MENACING,  | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/05/2025,PRETRIAL HELD | 10/21/2025,INDICTED ORIGINAL | 08/28/2025,ARRESTED",True,indicted
CR-25-706068-A,2025_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/05/2025,INDICTED BINDOVER | 10/03/2025,BINDOVER CIF#CI258140BT | 10/01/2025,ARRESTED",True,indicted
CR-25-706076-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,  | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2913.51.A,RSP - MV","11/04/2025,PRETRIAL HELD | 10/22/2025,PRETRIAL HELD | 10/08/2025,FIRST APPEARANCE | 10/08/2025,INDICTED BINDOVER | 10/07/2025,CPD EDC SET | 10/03/2025,ARRESTED | 10/03/2025,BINDOVER CIF#CI258204BT",True,indicted
CR-25-706080-A,2025_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/17/2025,INDICTED ORIGINAL | 10/03/2025,ARRESTED",True,indicted
CR-25-706089-A,2025_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/10/2025,PRETRIAL HELD | 10/08/2025,INDICTED ORIGINAL | 09/02/2025,ARRESTED",True,indicted
CR-25-706095-A,2025_cases_comprehensive.csv,"INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/06/2025,INDICTED ORIGINAL | 07/25/2025,ARRESTED",True,indicted
CR-25-706128-A,2025_cases_comprehensive.csv,"INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,  | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/15/2025,INDICTED BINDOVER | 10/10/2025,FIRST APPEARANCE | 10/09/2025,CPD EDC SET | 10/06/2025,BINDOVER CIF#CI258208BT | 09/29/2025,ARRESTED",True,indicted
CR-25-706133-A,2025_cases_comprehensive.csv,"INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.33.A,RESISTING ARREST","10/30/2025,PRETRIAL HELD | 10/09/2025,CPD EDC SET | 10/09/2025,INDICTED BINDOVER | 10/04/2025,BINDOVER CIF#CI258176BT | 10/02/2025,ARRESTED",True,indicted
CR-25-706138-A,2025_cases_comprehensive.csv,"INDICT,2911.01.A(1),AGGRAVATED ROBBERY,  | INDICT,2911.02.A(2),ROBBERY,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/21/2025,INDICTED BINDOVER | 10/14/2025,FIRST APPEARANCE | 10/10/2025,CPD EDC SET | 10/03/2025,BINDOVER CIF#CI258370BT",True,indicted
CR-25-706139-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,  | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/13/2025,PRETRIAL HELD | 10/28/2025,PRETRIAL HELD | 10/21/2025,PRETRIAL HELD | 10/10/2025,FIRST APPEARANCE | 10/09/2025,CPD EDC SET | 10/09/2025,INDICTED BINDOVER | 10/07/2025,BINDOVER CIF#CI258385BT | 09/30/2025,ARRESTED",True,indicted
CR-25-706161-A,2025_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2903.18.(B)(3),STRANGULATION,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS","11/13/2025,PRETRIAL HELD | 10/27/2025,PRETRIAL HELD | 10/16/2025,INDICTED BINDOVER | 10/09/2025,FIRST APPEARANCE | 10/08/2025,CPD EDC SET | 10/06/2025,BINDOVER CIF#CI258198BT | 10/03/2025,ARRESTED",True,indicted
CR-25-706171-A,2025_cases_comprehensive.csv,"INDICT,2919.25.A,DOMESTIC VIOLENCE,  | INDICT,2919.22.A,ENDANGERING CHILDREN,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2921.33.B,RESISTING ARREST,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/10/2025,PRETRIAL HELD | 10/09/2025,INDICTED ORIGINAL | 10/05/2025,ARRESTED",True,indicted
CR-25-706177-A,2025_cases_comprehensive.csv,"INDICT,2913.42.A(1),TAMPERING WITH RECORDS,  | INDICT,2913.49.B(1),IDENTITY FRAUD,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/16/2025,INDICTED BINDOVER | 09/29/2025,BINDOVER CIF#CI257911BT | 09/28/2025,ARRESTED",True,indicted
CR-25-706179-A,2025_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,  | INDICT,2919.22.A,ENDANGERING CHILDREN,  | INDICT,2921.13.A(03),FALSIFICATION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/07/2025,INDICTED ORIGINAL | 06/23/2025,ARRESTED",True,indicted
CR-25-706195-A,2025_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2921.13.A(03),FALSIFICATION","11/05/2025,PRETRIAL HELD | 10/22/2025,PRETRIAL HELD | 10/16/2025,INDICTED ORIGINAL | 10/06/2025,ARRESTED",True,indicted
CR-25-706219-A,2025_cases_comprehensive.csv,"INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.17.A,POSSESSION OF DANGEROUS ORDNANCE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.33.A,RESISTING ARREST,  | INDICT,2921.13.A(03),FALSIFICATION","11/06/2025,PRETRIAL HELD | 10/23/2025,PRETRIAL HELD | 10/09/2025,INDICTED ORIGINAL",True,indicted
CR-25-706234-A,2025_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/22/2025,INDICTED ORIGINAL | 10/07/2025,ARRESTED",True,indicted
CR-25-706275-A,2025_cases_comprehensive.csv,"INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2923.24.A,POSSESSING CRIMINAL TOOLS,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/27/2025,INDICTED BINDOVER | 10/09/2025,BINDOVER CIF#CI258558BT | 04/13/2025,ARRESTED",True,indicted
CR-25-706278-A,2025_cases_comprehensive.csv,"INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,2913.49.B(1),IDENTITY FRAUD,  | INDICT,2913.49.B(2),IDENTITY FRAUD,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.33.A,RESISTING ARREST","11/10/2025,PRETRIAL HELD | 10/27/2025,PRETRIAL HELD | 10/14/2025,INDICTED BINDOVER | 10/10/2025,BINDOVER CIF#CI258516BT | 10/07/2025,ARRESTED",True,indicted
CR-25-706282-A,2025_cases_comprehensive.csv,"INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.33.A,RESISTING ARREST","11/05/2025,PRETRIAL HELD | 10/14/2025,INDICTED ORIGINAL | 08/05/2025,ARRESTED",True,indicted
CR-25-706289-A,2025_cases_comprehensive.csv,"INDICT,2919.25.A,DOMESTIC VIOLENCE,  | INDICT,2919.25.A,DOMESTIC VIOLENCE,  | INDICT,2909.06.A(1),CRIMINAL DAMAGING,  | INDICT,2909.07.(A)(1)(A),CRIMINAL MISCHIEF,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/05/2025,PRETRIAL HELD | 10/28/2025,INDICTED BINDOVER | 10/16/2025,FIRST APPEARANCE | 10/15/2025,CPD EDC SET | 10/10/2025,BINDOVER CIF#CI258585BT | 10/09/2025,ARRESTED",True,indicted
CR-25-706312-A,2025_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/12/2025,PRETRIAL HELD | 10/28/2025,PRETRIAL HELD | 10/14/2025,INDICTED ORIGINAL | 10/11/2025,ARRESTED",True,indicted
CR-25-706340-A,2025_cases_comprehensive.csv,"INDICT,2905.02.A(2),ABDUCTION,  | INDICT,2903.18.(B)(2),STRANGULATION,  | INDICT,2903.18.(B)(3),STRANGULATION,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/21/2025,INDICTED BINDOVER | 10/17/2025,FIRST APPEARANCE | 10/16/2025,CPD EDC SET | 10/14/2025,BINDOVER CIF#CI258712BT | 10/11/2025,ARRESTED",True,indicted
CR-25-706346-A,2025_cases_comprehensive.csv,"INDICT,2911.12.A(2),BURGLARY,  | INDICT,2925.03.A(2),TRAFFICKING OFFENSE,  | INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2925.03.A(2),TRAFFICKING ","10/20/2025,INDICTED BINDOVER | 10/14/2025,BINDOVER CIF#CI257758BT | 07/14/2025,ARRESTED",True,indicted
CR-25-706378-A,2025_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2909.06.A(1),CRIMINAL DAMAGING","11/03/2025,PRETRIAL HELD | 10/21/2025,INDICTED BINDOVER | 10/17/2025,FIRST APPEARANCE | 10/16/2025,CPD EDC SET | 10/14/2025,BINDOVER CIF#CI258689BT | 10/13/2025,ARRESTED",True,indicted
CR-25-706396-A,2025_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,4549.02.(A)(1)(A),STOPPING AFTER ACCIDENT; EXCHANGE OF IDENTITYAND VEHICLE REG,  | INDICT,4549.02.(A)(1)(A),STOPPING AFTER ACCIDENT; EXCHANGE OF IDENTITYAND VEHICLE REG,  | INDICT,4549.02.(A","11/03/2025,INDICTED BINDOVER | 10/20/2025,FIRST APPEARANCE | 10/17/2025,CPD EDC SET | 10/14/2025,BINDOVER CIF#CI258736BT | 09/19/2025,ARRESTED",True,indicted
CR-25-706421-A,2025_cases_comprehensive.csv,"INDICT,2909.05.A,VANDALISM,  | INDICT,2921.13.A(03),FALSIFICATION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/29/2025,INDICTED BINDOVER | 10/21/2025,FIRST APPEARANCE | 10/20/2025,CPD EDC SET | 10/16/2025,BINDOVER CIF#CI258754BT | 10/14/2025,ARRESTED",True,indicted
CR-25-706438-A,2025_cases_comprehensive.csv,"INDICT,2921.12.A(1),TAMPERING WITH EVIDENCE,  | INDICT,2923.17.A,POSSESSION OF DANGEROUS ORDNANCE,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/28/2025,INDICTED ORIGINAL",True,indicted
CR-25-706447-A,2025_cases_comprehensive.csv,"INDICT,2911.12.B,BURGLARY,  | INDICT,2921.33.A,RESISTING ARREST,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/17/2025,INDICTED ORIGINAL | 10/04/2025,ARRESTED",True,indicted
CR-25-706450-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,  | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,4511.19.A(1)(A),DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL OR DRUGS","10/23/2025,INDICTED BINDOVER | 10/17/2025,BINDOVER CIF#CI258801BT | 10/15/2025,ARRESTED",True,indicted
CR-25-706465-A,2025_cases_comprehensive.csv,"INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2903.21.A,AGGRAVATED MENACING","10/22/2025,FIRST APPEARANCE | 10/22/2025,INDICTED BINDOVER | 10/21/2025,CPD EDC SET | 10/17/2025,BINDOVER CIF#CI258827BT | 10/16/2025,ARRESTED",True,indicted
CR-25-706470-A,2025_cases_comprehensive.csv,"INDICT,2925.11.A,DRUG POSSESSION,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/10/2025,INDICTED ORIGINAL | 10/15/2025,ARRESTED",True,indicted
CR-25-706476-A,2025_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT (PEACE OFFICER),  | INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2921.33.B,RESISTING ARREST","11/12/2025,PRETRIAL HELD | 10/29/2025,INDICTED ORIGINAL | 10/16/2025,ARRESTED",True,indicted
CR-25-706502-A,2025_cases_comprehensive.csv,"INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2923.16.B,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,  | INDICT,2913.51.A,RSP - MV,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","11/10/2025,PRETRIAL HELD | 10/28/2025,INDICTED BINDOVER | 10/17/2025,BINDOVER CIF#CI258824BT | 10/15/2025,ARRESTED",True,indicted
CR-25-706509-A,2025_cases_comprehensive.csv,"INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",  | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,  | INDICT,2925.11.A,DRUG POSSESSION","10/21/2025,INDICTED ORIGINAL | 07/15/2025,ARRESTED",True,indicted
CR-25-706573-A,2025_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT (PEACE OFFICER),  | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS","10/24/2025,INDICTED BINDOVER | 10/23/2025,FIRST APPEARANCE | 10/22/2025,CPD EDC SET | 10/21/2025,BINDOVER CIF#CI258961BT | 10/20/2025,ARRESTED",True,indicted
