case_number,source_file,charges,events
CR-24-690360-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER","10/24/2024,CASE DISMISSED | 03/20/2024,INDICTED ORIGINAL"
CR-24-690365-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2905.02.A(2),ABDUCTION,  | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2903.13.A,ASSAULT","09/26/2024,FOUND NOT GUILTY | 09/16/2024,FINAL PRETRIAL HELD | 08/27/2024,PRETRIAL HELD | 08/13/2024,PRETRIAL HELD | 07/23/2024,PRETRIAL HELD | 07/09/2024,PRETRIAL HELD | 06/24/2024,PRETRIAL HELD | 06/12/2024,PRETRIAL HELD | 05/30/2024,PRETRIAL HELD | 05/09/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/09/2024,PRETRIAL HELD | 03/25/2024,INDICTED ORIGINAL | 03/15/2024,ARRESTED"
CR-24-690412-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T","06/12/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 05/14/2024,PRETRIAL HELD | 04/22/2024,PRETRIAL HELD | 04/09/2024,PRETRIAL HELD | 03/26/2024,INDICTED ORIGINAL | 03/19/2024,ARRESTED"
CR-24-690449-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER","09/04/2024,CASE DISMISSED | 06/13/2024,FINAL PRETRIAL HELD | 05/30/2024,PRETRIAL HELD | 05/16/2024,PRETRIAL HELD | 04/30/2024,PRETRIAL HELD | 03/22/2024,INDICTED ORIGINAL"
CR-24-690468-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T","04/01/2024,INDICTED ORIGINAL | 03/20/2024,ARRESTED"
CR-24-690472-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER","08/19/2024,CASE DISMISSED | 08/14/2024,FINAL PRETRIAL HELD | 07/08/2024,PRETRIAL HELD | 06/25/2024,FINAL PRETRIAL HELD | 06/17/2024,FINAL PRETRIAL HELD | 06/10/2024,PRETRIAL HELD | 05/23/2024,PRETRIAL HELD | 05/02/2024,PRETRIAL HELD | 03/28/2024,INDICTED BINDOVER | 03/21/2024,BINDOVER CIF#CI249120BR | 03/20/2024,ARRESTED"
CR-24-690486-A,2024_cases_comprehensive.csv,"INDICT,2911.12.A(3),BURGLARY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAU","12/03/2024,FINAL PRETRIAL HELD | 11/07/2024,PRETRIAL HELD | 10/30/2024,PRETRIAL HELD | 10/24/2024,PRETRIAL HELD | 10/15/2024,PRETRIAL HELD | 10/02/2024,PRETRIAL HELD | 09/10/2024,PRETRIAL HELD | 09/05/2024,PRETRIAL HELD | 08/21/2024,PRETRIAL HELD | 07/31/2024,PRETRIAL HELD | 07/17/2024,PRETRIAL HELD | 07/03/2024,PRETRIAL HELD | 06/20/2024,PRETRIAL HELD | 05/30/2024,PRETRIAL HELD | 05/09/2024,PRETR"
CR-24-690510-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE,NOLLE | INDICT,2903.13.A,ASSAULT,NOLLE | INDICT,2919.22.A,ENDANGERING CHILDREN,PLD GLTY- N/C - IND @ P/T","07/22/2024,PRETRIAL HELD | 06/11/2024,PRETRIAL HELD | 05/13/2024,PRETRIAL HELD | 04/29/2024,PRETRIAL HELD | 04/15/2024,PRETRIAL HELD | 04/01/2024,INDICTED ORIGINAL | 03/28/2024,PRETRIAL HELD | 03/21/2024,ARRESTED"
CR-24-690549-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2909.06.A(1),CRIMINAL DAMAGING,NOLLE","09/04/2024,PRETRIAL HELD | 08/22/2024,PRETRIAL HELD | 08/08/2024,PRETRIAL HELD | 07/15/2024,PRETRIAL HELD | 07/02/2024,PRETRIAL HELD | 06/20/2024,PRETRIAL HELD | 06/10/2024,PRETRIAL HELD | 05/15/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/10/2024,PRETRIAL HELD | 03/26/2024,INDICTED ORIGINAL"
CR-24-690556-A,2024_cases_comprehensive.csv,"INDICT,2903.04.A,INVOLUNTARY MANSLAUGHTER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.A,MURDER,NOLLE | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.02.A,""ATTEMPTED, MURDER"",NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.02.A,""ATTEMPTED, MURDER"",NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSA","09/02/2025,FINAL PRETRIAL HELD | 08/07/2025,PRETRIAL HELD | 06/18/2025,PRETRIAL HELD | 06/11/2025,PRETRIAL HELD | 05/28/2025,PRETRIAL HELD | 05/07/2025,PRETRIAL HELD | 04/29/2025,PRETRIAL HELD | 04/22/2025,PRETRIAL HELD | 04/21/2025,PRETRIAL HELD | 02/25/2025,PRETRIAL HELD | 01/07/2025,PRETRIAL HELD | 12/11/2024,FINAL PRETRIAL HELD | 08/27/2024,PRETRIAL HELD | 07/25/2024,PRETRIAL HELD | 06/26/2024"
CR-24-690559-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER","09/23/2024,CASE DISMISSED | 06/11/2024,PRETRIAL HELD | 06/04/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 05/07/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/02/2024,PRETRIAL HELD | 03/26/2024,INDICTED ORIGINAL | 03/23/2024,ARRESTED"
CR-24-690574-A,2024_cases_comprehensive.csv,"INDICT,2903.04.A,INVOLUNTARY MANSLAUGHTER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,NOLLE","09/05/2024,PRETRIAL HELD | 07/11/2024,PRETRIAL HELD | 06/13/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/07/2024,PRETRIAL HELD | 04/16/2024,PRETRIAL HELD | 04/02/2024,INDICTED ORIGINAL | 04/01/2024,FIRST APPEARANCE | 03/24/2024,ARRESTED"
CR-24-690584-A,2024_cases_comprehensive.csv,"INDICT,2903.02.A,""ATTEMPTED, MURDER"",NOLLE | INDICT,2903.08.A(2)(B),AGGRAVATED VEHICULAR ASSAULT; VEHICULAR ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T","07/09/2024,PRETRIAL HELD | 06/17/2024,PRETRIAL HELD | 06/04/2024,PRETRIAL HELD | 05/13/2024,PRETRIAL HELD | 05/01/2024,PRETRIAL HELD | 04/15/2024,PRETRIAL HELD | 04/02/2024,INDICTED ORIGINAL | 03/24/2024,ARRESTED"
CR-24-690610-A,2024_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,FND N/GLTY - JURY | INDICT,2903.02.A,MURDER,FND GLTY - JURY | INDICT,2903.02.B,MURDER,FND GLTY - JURY | INDICT,2903.11.A(1),FELONIOUS ASSAULT,FND GLTY - JURY | INDICT,2903.11.A(2),FELONIOUS ASSAULT,FND GLTY - JURY | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,FND GLTY - COURT | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,FND GLTY - COU","07/08/2024,PRETRIAL HELD | 06/12/2024,PRETRIAL HELD | 05/28/2024,PRETRIAL HELD | 05/14/2024,PRETRIAL HELD | 04/24/2024,PRETRIAL HELD | 04/10/2024,PRETRIAL HELD | 03/27/2024,INDICTED ORIGINAL | 03/18/2024,ARRESTED"
CR-24-690616-A,2024_cases_comprehensive.csv,"N/A,2903.11,FELONIOUS ASSAULT,No Billed","12/28/2023,ARRESTED"
CR-24-690702-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,  | INDICT,2903.21.A,AGGRAVATED MENACING,  | INDICT,2903.13.A,ASSAULT","04/01/2024,INDICTED ORIGINAL"
CR-24-690710-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.161.A(1),IMPROPER DISCHARGING FIREARM AT OR INTO HABITATION OR SCHOOL,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,NOLLE | INDICT,2923.12.A(2),CARRYING CONCEALED","04/03/2025,FINAL PRETRIAL HELD | 02/26/2025,FINAL PRETRIAL HELD | 01/29/2025,PRETRIAL HELD | 01/22/2025,PRETRIAL HELD | 01/09/2025,PRETRIAL HELD | 12/16/2024,PRETRIAL HELD | 11/26/2024,PRETRIAL HELD | 07/01/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 05/28/2024,PRETRIAL HELD | 04/03/2024,INDICTED ORIGINAL | 03/27/2024,ARRESTED"
CR-24-690719-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT (PEACE OFFICER),DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT (PEACE OFFICER),DISM OTHER | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER"",DISM OTHER | INDICT,2921.31.A,OBSTRUCTING OFFICIAL BUSINESS,DISM OTHER","11/18/2024,CASE DISMISSED | 04/03/2024,INDICTED ORIGINAL"
CR-24-690723-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER","09/16/2024,CASE DISMISSED | 09/04/2024,PRETRIAL HELD | 08/21/2024,PRETRIAL HELD | 08/06/2024,PRETRIAL HELD | 07/24/2024,PRETRIAL HELD | 07/16/2024,PRETRIAL HELD | 07/08/2024,PRETRIAL HELD | 06/24/2024,PRETRIAL HELD | 04/02/2024,INDICTED ORIGINAL"
CR-24-690795-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C LIO-AMEND @ P/T","02/25/2025,PV HELD | 10/03/2024,PRETRIAL HELD | 09/18/2024,PRETRIAL HELD | 08/29/2024,PRETRIAL HELD | 08/13/2024,PRETRIAL HELD | 07/18/2024,PRETRIAL HELD | 07/17/2024,PRETRIAL HELD | 06/26/2024,PRETRIAL HELD | 06/10/2024,PRETRIAL HELD | 05/23/2024,PRETRIAL HELD | 05/20/2024,PRETRIAL HELD | 04/16/2024,INDICTED ORIGINAL"
CR-24-690809-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A,FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T | INDICT,2925.11.A,DRUG POSSESSION,NOLLE","06/03/2024,FINAL PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/13/2024,PRETRIAL HELD | 04/02/2024,INDICTED ORIGINAL | 10/15/2023,ARRESTED"
CR-24-690859-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER","06/13/2024,CASE DISMISSED | 05/30/2024,FINAL PRETRIAL HELD | 05/14/2024,FINAL PRETRIAL HELD | 04/23/2024,PRETRIAL HELD | 04/09/2024,INDICTED ORIGINAL | 04/02/2024,ARRESTED"
CR-24-690879-A,2024_cases_comprehensive.csv,"INDICT,2911.01.A(1),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2911.02.A(2),ROBBERY,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,DISM OTHER | INDICT,2923.12.A(1),CARRYING CONCEALED WEAPONS,DISM OTHER","05/19/2025,CASE DISMISSED | 04/23/2025,PRETRIAL HELD | 02/24/2025,CASE DISMISSED | 02/18/2025,PRETRIAL HELD | 01/13/2025,PRETRIAL HELD | 01/07/2025,PRETRIAL HELD | 12/04/2024,PRETRIAL HELD | 12/03/2024,PRETRIAL HELD | 09/26/2024,PRETRIAL HELD | 09/09/2024,PRETRIAL HELD | 08/23/2024,PRETRIAL HELD | 08/19/2024,PRETRIAL HELD | 08/12/2024,PRETRIAL HELD | 08/06/2024,PRETRIAL HELD | 07/31/2024,PRETRIAL "
CR-24-690901-A,2024_cases_comprehensive.csv,"INDICT,2903.02.A,""ATTEMPTED, MURDER"",DISM OTHER | INDICT,2903.02.A,""ATTEMPTED, MURDER"",DISM OTHER | INDICT,2903.02.A,""ATTEMPTED, MURDER"",DISM OTHER | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903","09/12/2024,CASE DISMISSED | 07/31/2024,PRETRIAL HELD | 07/15/2024,PRETRIAL HELD | 06/24/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 05/28/2024,PRETRIAL HELD | 04/16/2024,INDICTED BINDOVER | 04/04/2024,BINDOVER CIF#CI244283AP"
CR-24-690908-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER","08/12/2024,CASE DISMISSED | 07/22/2024,PRETRIAL HELD | 07/08/2024,PRETRIAL HELD | 06/12/2024,PRETRIAL HELD | 05/30/2024,PRETRIAL HELD | 05/15/2024,PRETRIAL HELD | 04/09/2024,INDICTED ORIGINAL | 04/02/2024,ARRESTED"
CR-24-690914-A,2024_cases_comprehensive.csv,"INDICT,2903.11,FELONIOUS ASSAULT,OTHER TERMIN.","07/15/2024,CASE CLOSED"
CR-24-690918-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2913.51.A,RECEIVING STOLEN PROPERTY,PLD GLTY- N/C LIO-AMEND @ P/T","10/17/2024,PRETRIAL HELD | 10/01/2024,PRETRIAL HELD | 09/26/2024,PRETRIAL HELD | 09/12/2024,PRETRIAL HELD | 09/05/2024,PRETRIAL HELD | 08/19/2024,PRETRIAL HELD | 07/31/2024,PRETRIAL HELD | 07/10/2024,PRETRIAL HELD | 06/28/2024,PRETRIAL HELD | 06/04/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/01/2024,PRETRIAL HELD | 04/15/2024,INDICTED ORIGINAL | 04/03/2024,ARRESTED"
CR-24-690951-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.18.(B)(2),STRANGULATION,DISM OTHER | INDICT,2903.18.(B)(3),STRANGULATION,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2909.06.A(1),CRIMINAL DAMAGING,DISM OTHER","03/18/2025,CASE DISMISSED | 02/06/2025,PRETRIAL HELD | 01/08/2025,PRETRIAL HELD | 12/17/2024,PRETRIAL HELD | 12/02/2024,PRETRIAL HELD | 11/18/2024,PRETRIAL HELD | 11/04/2024,PRETRIAL HELD | 10/22/2024,PRETRIAL HELD | 04/09/2024,INDICTED ORIGINAL"
CR-24-690956-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,  | INDICT,2903.11.A(1),FELONIOUS ASSAULT,  | INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2903.11.A(2),FELONIOUS ASSAULT","03/10/2025,PRETRIAL HELD | 01/21/2025,PRETRIAL HELD | 04/10/2024,INDICTED ORIGINAL"
CR-24-691082-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2923.162.(A)(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,  | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,  | INDICT,2903.21.A,AGGRAVATED MENACING,  | INDICT,2903.211.A(1),MENACING BY STALKING,  | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE OFFICER""","05/16/2024,INDICTED ORIGINAL"
CR-24-691106-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT (MV),NOLLE | INDICT,2903.18.(B)(3),STRANGULATION,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T | INDICT,2909.04.A(3),""ATTEMPTED, DISRUPTING PUBLIC SERVICE"",PLD GLTY- N/C LIO-AMEND @ P/T","10/23/2024,PRETRIAL HELD | 10/09/2024,PRETRIAL HELD | 09/04/2024,PRETRIAL HELD | 08/19/2024,PRETRIAL HELD | 08/05/2024,PRETRIAL HELD | 07/15/2024,PRETRIAL HELD | 07/02/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 06/05/2024,PRETRIAL HELD | 04/23/2024,INDICTED BINDOVER | 04/19/2024,FIRST APPEARANCE | 04/15/2024,CPD EDC SET | 04/11/2024,BINDOVER CIF#CI249712BR | 04/09/2024,ARRESTED"
CR-24-691120-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),PLD GLTY- N/C - IND @ P/T","10/07/2024,PRETRIAL HELD | 09/24/2024,PRETRIAL HELD | 09/09/2024,PRETRIAL HELD | 08/29/2024,PRETRIAL HELD | 07/24/2024,PRETRIAL HELD | 06/06/2024,PRETRIAL HELD | 05/29/2024,PRETRIAL HELD | 04/19/2024,INDICTED ORIGINAL | 04/11/2024,ARRESTED"
CR-24-691121-A,2024_cases_comprehensive.csv,"INDICT,2903.02.A,""ATTEMPTED, MURDER"",NOLLE | INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.18.(B)(2),STRANGULATION,PLD GLTY- N/C LIO-AMEND @ P/T","03/13/2025,PRETRIAL HELD | 03/05/2025,PRETRIAL HELD | 02/05/2025,PRETRIAL HELD | 01/06/2025,PRETRIAL HELD | 12/05/2024,PRETRIAL HELD | 11/21/2024,PRETRIAL HELD | 11/07/2024,PRETRIAL HELD | 10/24/2024,PRETRIAL HELD | 10/10/2024,PRETRIAL HELD | 09/26/2024,PRETRIAL HELD | 08/15/2024,PRETRIAL HELD | 05/06/2024,PRETRIAL HELD | 04/22/2024,INDICTED ORIGINAL | 04/10/2024,ARRESTED"
CR-24-691333-A,2024_cases_comprehensive.csv,"INDICT,2903.12.A(1),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2909.06.A(1),CRIMINAL DAMAGING,PLD GLTY- N/C - IND @ P/T | INDICT,4549.02.(A)(1)(B),STOPPING AFTER ACCIDENT; EXCHANGE OF IDENTITYAND VEHICLE REG,PLD GLTY- N/C - IND @ P/T","06/11/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 04/22/2024,INDICTED ORIGINAL"
CR-24-691335-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE","07/15/2024,PRETRIAL HELD | 06/26/2024,PRETRIAL HELD | 06/06/2024,PRETRIAL HELD | 05/30/2024,PRETRIAL HELD | 04/22/2024,INDICTED ORIGINAL"
CR-24-691357-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.16.A,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/","10/02/2024,PRETRIAL HELD | 09/18/2024,PRETRIAL HELD | 06/27/2024,PRETRIAL HELD | 06/03/2024,PRETRIAL HELD | 05/22/2024,PRETRIAL HELD | 05/07/2024,PRETRIAL HELD | 04/26/2024,INDICTED ORIGINAL | 04/18/2024,ARRESTED"
CR-24-691568-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T","07/31/2024,PRETRIAL HELD | 07/17/2024,PRETRIAL HELD | 07/02/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 05/28/2024,PRETRIAL HELD | 05/20/2024,PRETRIAL HELD | 04/30/2024,INDICTED ORIGINAL | 04/26/2024,ARRESTED"
CR-24-691578-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,""ATTEMPTED, DOMESTIC VIOLENCE"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.22.A,ENDANGERING CHILDREN,NOLLE","08/27/2024,PRETRIAL HELD | 07/30/2024,PRETRIAL HELD | 07/17/2024,PRETRIAL HELD | 07/02/2024,PRETRIAL HELD | 06/18/2024,PRETRIAL HELD | 05/29/2024,PRETRIAL HELD | 05/21/2024,PRETRIAL HELD | 05/07/2024,INDICTED ORIGINAL | 04/27/2024,ARRESTED"
CR-24-691714-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T | INDICT,2923.12.A(2),CARRYING CONCEALED WEAPONS,NOLLE","09/04/2024,FINAL PRETRIAL HELD | 08/15/2024,PRETRIAL HELD | 08/01/2024,PRETRIAL HELD | 07/18/2024,PRETRIAL HELD | 06/25/2024,PRETRIAL HELD | 06/12/2024,PRETRIAL HELD | 05/28/2024,PRETRIAL HELD | 05/15/2024,INDICTED ORIGINAL | 04/30/2024,ARRESTED"
CR-24-691721-A,2024_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,PLD GLTY- N/C LIO-AMEND @ P/T","08/07/2024,PRETRIAL HELD | 07/11/2024,PRETRIAL HELD | 06/27/2024,PRETRIAL HELD | 06/11/2024,PRETRIAL HELD | 06/07/2024,PRETRIAL HELD | 05/20/2024,PRETRIAL HELD | 05/10/2024,INDICTED ORIGINAL | 05/01/2024,ARRESTED"
CR-24-691743-A,2024_cases_comprehensive.csv,"INDICT,2903.04.B,INVOLUNTARY MANSLAUGHTER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UND","03/11/2025,PRETRIAL HELD | 03/03/2025,PRETRIAL HELD | 02/24/2025,PRETRIAL HELD | 02/06/2025,PRETRIAL HELD | 01/16/2025,PRETRIAL HELD | 12/19/2024,PRETRIAL HELD | 12/02/2024,PRETRIAL HELD | 10/16/2024,PRETRIAL HELD | 10/08/2024,PRETRIAL HELD | 09/25/2024,PRETRIAL HELD | 09/11/2024,PRETRIAL HELD | 08/28/2024,PRETRIAL HELD | 08/05/2024,PRETRIAL HELD | 07/02/2024,PRETRIAL HELD | 06/10/2024,PRETRIAL HE"
